Id,Weekly_Sales
1_4_2013-03-01,38246.1256513
1_4_2013-03-08,38859.6516306
1_4_2013-03-15,37488.8938761
1_4_2013-03-22,37257.0768185
1_4_2013-03-29,37515.1787107
1_4_2013-04-05,38725.4621967
1_4_2013-04-12,38064.6537473
1_4_2013-04-19,37277.2865532
1_4_2013-04-26,38324.2776757
1_4_2013-05-03,39275.8731305
1_4_2013-05-10,39116.0911637
1_4_2013-05-17,38772.0813626
1_4_2013-05-24,39179.2063383
1_4_2013-05-31,39785.9908531
1_4_2013-06-07,40022.1568088
1_4_2013-06-14,39887.8695634
1_4_2013-06-21,39509.9682817
1_4_2013-06-28,39562.3432359
1_4_2013-07-05,40073.1113322
1_4_2013-07-12,39614.4514828
1_4_2013-07-19,38830.6677701
1_4_2013-07-26,38773.559476
1_5_2012-11-02,25543.276043
1_5_2012-11-09,25551.5484516
1_5_2012-11-16,25468.1818816
1_5_2012-11-23,27247.3447019
1_5_2012-11-30,26521.7253491
1_5_2012-12-07,26854.9162201
1_5_2012-12-14,27389.0398409
1_5_2012-12-21,25893.6832134
1_5_2012-12-28,25194.8130256
1_5_2013-01-04,23970.7880372
1_5_2013-01-11,24567.3763563
1_5_2013-01-18,23672.1335515
1_5_2013-01-25,22561.410428
1_5_2013-02-01,22038.3073917
1_5_2013-02-08,21235.0856394
1_5_2013-02-15,20738.9876533
1_5_2013-02-22,19488.5744906
1_5_2013-03-01,18051.3780534
1_5_2013-03-08,17602.2286956
1_5_2013-03-15,16483.0772564
1_5_2013-03-22,15318.8139121
1_5_2013-03-29,14099.0381487
1_5_2013-04-05,12941.3264715
1_5_2013-04-12,11881.5422051
1_5_2013-04-19,10841.25862
1_5_2013-04-26,10449.251282
1_5_2013-05-03,9346.42869531
1_5_2013-05-10,8847.49350446
1_5_2013-05-17,8061.7222015
1_5_2013-05-24,7709.55976579
1_5_2013-05-31,7614.42682043
1_5_2013-06-07,7303.29436217
1_5_2013-06-14,7301.35631499
1_5_2013-06-21,7225.83845558
1_5_2013-06-28,7416.68162227
1_5_2013-07-05,7799.62206735
1_5_2013-07-12,8039.8450819
1_5_2013-07-19,8675.59886096
1_5_2013-07-26,9173.75124599
1_6_2012-11-02,4717.10365194
1_6_2012-11-09,4868.48394366
1_6_2012-11-16,3970.95200835
1_6_2012-11-23,4738.05555509
1_6_2012-11-30,4353.69861631
1_6_2012-12-07,4475.99382348
1_6_2012-12-14,3779.96206327
1_6_2012-12-21,3791.11169739
1_6_2012-12-28,3522.29627541
1_6_2013-01-04,3204.78145023
1_6_2013-01-11,3118.96248443
1_6_2013-01-18,2673.43585406
1_6_2013-01-25,2642.06721013
1_6_2013-02-01,2372.20015584
1_6_2013-02-08,2319.27035823
1_6_2013-02-15,2285.83099619
1_6_2013-02-22,1962.18578215
1_6_2013-03-01,1781.89384636
1_6_2013-03-08,1485.33702732
1_6_2013-03-15,1681.55605124
1_6_2013-03-22,1265.81880934
1_6_2013-03-29,1183.44714579
1_6_2013-04-05,1125.85219021
1_6_2013-04-12,1095.39235913
1_6_2013-04-19,882.216517645
1_6_2013-04-26,806.338578494
1_6_2013-05-03,845.057147126
1_6_2013-05-10,600.347660378
1_6_2013-05-17,551.002702646
1_6_2013-05-24,558.060241451
1_6_2013-05-31,518.805443325
1_6_2013-06-07,459.109006126
1_6_2013-06-14,453.233058703
1_6_2013-06-21,587.326818849
1_6_2013-06-28,507.924130841
1_6_2013-07-05,638.543345115
1_6_2013-07-12,656.793657339
1_6_2013-07-19,797.314660897
1_6_2013-07-26,867.342208424
1_7_2012-11-02,21623.905855
1_7_2012-11-09,21894.9374947
1_7_2012-11-16,22714.1939566
1_7_2012-11-23,23980.4266358
1_7_2012-11-30,22928.9963887
1_7_2012-12-07,22924.6933545
1_7_2012-12-14,23710.9691685
1_7_2012-12-21,23483.0919668
1_7_2012-12-28,22354.7614418
1_7_2013-01-04,21754.4023209
1_7_2013-01-11,21212.2724163
1_7_2013-01-18,20773.8309446
1_7_2013-01-25,20129.6214279
1_7_2013-02-01,19276.4958958
1_7_2013-02-08,19060.265483
1_7_2013-02-15,18565.6708219
1_7_2013-02-22,18138.9994438
1_7_2013-03-01,18246.0223177
1_7_2013-03-08,18803.0588552
1_7_2013-03-15,19083.2225606
1_7_2013-03-22,19254.648274
1_7_2013-03-29,19459.9922486
1_7_2013-04-05,19702.3592923
1_7_2013-04-12,20006.9198286
1_7_2013-04-19,20026.9287163
1_7_2013-04-26,20093.0601414
1_7_2013-05-03,20428.5723491
1_7_2013-05-10,20603.1331648
1_7_2013-05-17,20668.4938664
1_7_2013-05-24,20324.3500267
1_7_2013-05-31,20276.4714533
1_7_2013-06-07,20245.3813673
1_7_2013-06-14,20551.7548574
1_7_2013-06-21,20477.9710766
1_7_2013-06-28,20526.3708529
1_7_2013-07-05,20434.218421
1_7_2013-07-12,20289.1771241
1_7_2013-07-19,19989.0576441
1_7_2013-07-26,19705.3105229
1_8_2012-11-02,41255.0784751
1_8_2012-11-09,38586.2768863
1_8_2012-11-16,38377.3292715
1_8_2012-11-23,37759.2027214
1_8_2012-11-30,39158.0817674
1_8_2012-12-07,40073.3090516
1_8_2012-12-14,37246.9231801
1_8_2012-12-21,37725.0569661
1_8_2012-12-28,37444.4221055
1_8_2013-01-04,40967.1249635
1_8_2013-01-11,37044.8893658
1_8_2013-01-18,37467.5035195
1_8_2013-01-25,36269.3068943
1_8_2013-02-01,40122.3402836
1_8_2013-02-08,38383.6013042
1_8_2013-02-15,38167.3899461
1_8_2013-02-22,37021.5468751
1_8_2013-03-01,39181.9452055
1_8_2013-03-08,40996.1262125
1_8_2013-03-15,37845.6536894
1_8_2013-03-22,37986.4679756
1_8_2013-03-29,38290.5101458
1_8_2013-04-05,41363.6345517
1_8_2013-04-12,37660.0287664
1_8_2013-04-19,38326.1565237
1_8_2013-04-26,37596.950441
1_8_2013-05-03,40041.2193587
1_8_2013-05-10,38777.4095374
1_8_2013-05-17,37928.0489489
1_8_2013-05-24,37540.0192061
1_8_2013-05-31,38574.2214526
1_8_2013-06-07,40356.0442512
1_8_2013-06-14,37560.7789746
1_8_2013-06-21,37964.7971121
1_8_2013-06-28,37480.7713071
1_8_2013-07-05,41018.8304963
1_8_2013-07-12,38076.5851507
1_8_2013-07-19,38608.5435602
1_8_2013-07-26,37502.7470155
1_9_2012-11-02,35072.4752899
1_9_2012-11-09,30849.1890018
1_9_2012-11-16,30302.9256597
1_9_2012-11-23,36760.4090955
1_9_2012-11-30,35483.1317584
1_9_2012-12-07,34643.7479478
1_9_2012-12-14,33187.5442387
1_9_2012-12-21,33574.4571593
1_9_2012-12-28,30874.394601
1_9_2013-01-04,26524.6950342
1_9_2013-01-11,24178.5207182
1_9_2013-01-18,24507.8742433
1_9_2013-01-25,23251.8000194
1_9_2013-02-01,24019.5028192
1_9_2013-02-08,24490.1029836
1_9_2013-02-15,26219.4834567
1_9_2013-02-22,27336.4079757
1_9_2013-03-01,28979.7734075
1_9_2013-03-08,30001.7313142
1_9_2013-03-15,33994.4227498
1_9_2013-03-22,35951.8036029
1_9_2013-03-29,36428.5313721
1_9_2013-04-05,34145.7724999
1_9_2013-04-12,32533.123919
1_9_2013-04-19,30363.717816
1_9_2013-04-26,29552.8635561
1_9_2013-05-03,28564.0249699
1_9_2013-05-10,29303.4865428
1_9_2013-05-17,29634.1514993
1_9_2013-05-24,29481.6871267
1_9_2013-05-31,28634.1559573
1_9_2013-06-07,28743.0988028
1_9_2013-06-14,28624.631531
1_9_2013-06-21,28814.7295435
1_9_2013-06-28,27902.0913683
1_9_2013-07-05,27733.7020026
1_9_2013-07-12,26595.6484242
1_9_2013-07-19,25785.6507288
1_9_2013-07-26,24742.397576
1_10_2012-11-02,30048.7376999
1_10_2012-11-09,30892.7459611
1_10_2012-11-16,31415.6003699
1_10_2012-11-23,32683.853622
1_10_2012-11-30,31319.1115942
1_10_2012-12-07,32525.9865107
1_10_2012-12-14,33430.0408081
1_10_2012-12-21,33737.0529028
1_10_2012-12-28,33655.4713763
1_10_2013-01-04,32961.8533822
1_10_2013-01-11,32842.9692145
1_10_2013-01-18,33794.2195409
1_10_2013-01-25,33760.7499802
1_10_2013-02-01,33911.2968433
1_10_2013-02-08,33164.8705554
1_10_2013-02-15,33554.842864
1_10_2013-02-22,34037.8923178
1_10_2013-03-01,34875.5500545
1_10_2013-03-08,35491.0120472
1_10_2013-03-15,34405.9967529
1_10_2013-03-22,35072.2813577
1_10_2013-03-29,34555.6123326
1_10_2013-04-05,34683.0180477
1_10_2013-04-12,34628.3037932
1_10_2013-04-19,34273.1789211
1_10_2013-04-26,34508.3867528
1_10_2013-05-03,34991.0551948
1_10_2013-05-10,34496.5990932
1_10_2013-05-17,34411.9437551
1_10_2013-05-24,34062.0794801
1_10_2013-05-31,34195.2191359
1_10_2013-06-07,34427.0732261
1_10_2013-06-14,34060.9691599
1_10_2013-06-21,33770.176164
1_10_2013-06-28,33409.2647525
1_10_2013-07-05,33467.5905868
1_10_2013-07-12,33159.5131213
1_10_2013-07-19,32932.5725966
1_10_2013-07-26,32449.4930398
1_11_2012-11-02,27663.0822461
1_11_2012-11-09,27004.5975061
1_11_2012-11-16,23048.2418261
1_11_2012-11-23,24930.6094312
1_11_2012-11-30,29684.3979571
1_11_2012-12-07,31774.4221282
1_11_2012-12-14,26001.0689858
1_11_2012-12-21,24160.9794665
1_11_2012-12-28,32381.0787654
1_11_2013-01-04,32862.3935994
1_11_2013-01-11,24737.0171088
1_11_2013-01-18,23580.2405169
1_11_2013-01-25,28784.0779195
1_11_2013-02-01,28540.1015757
1_11_2013-02-08,24386.6891224
1_11_2013-02-15,22117.7853043
1_11_2013-02-22,23704.781635
1_11_2013-03-01,25852.639083
1_11_2013-03-08,25390.7274641
1_11_2013-03-15,22836.5653212
1_11_2013-03-22,23819.8833584
1_11_2013-03-29,26052.0154268
1_11_2013-04-05,28407.526969
1_11_2013-04-12,27593.3762407
1_11_2013-04-19,26201.7508297
1_11_2013-04-26,29445.2633567
1_11_2013-05-03,33181.1428349
1_11_2013-05-10,32413.1374463
1_11_2013-05-17,30004.3213781
1_11_2013-05-24,31205.1247292
1_11_2013-05-31,34375.6873538
1_11_2013-06-07,34935.6996448
1_11_2013-06-14,31031.6924364
1_11_2013-06-21,29059.9792027
1_11_2013-06-28,33016.7406594
1_11_2013-07-05,33988.9825484
1_11_2013-07-12,28529.49721
1_11_2013-07-19,25985.0589688
1_11_2013-07-26,28957.8186151
1_12_2012-11-02,8962.6937037
1_12_2012-11-09,10318.0525706
1_12_2012-11-16,8757.48771081
1_12_2012-11-23,9543.25649562
1_12_2012-11-30,10415.9875641
1_12_2012-12-07,9695.91293849
1_12_2012-12-14,9341.17400216
1_12_2012-12-21,10367.6153828
1_12_2012-12-28,10066.5614499
1_12_2013-01-04,9224.38817854
1_12_2013-01-11,11337.9528545
1_12_2013-01-18,11008.9345639
1_12_2013-01-25,10493.5830732
1_12_2013-02-01,12090.8873383
1_12_2013-02-08,11881.1303182
1_12_2013-02-15,10916.0490398
1_12_2013-02-22,12578.3147336
1_12_2013-03-01,12506.1240037
1_12_2013-03-08,11915.912074
1_12_2013-03-15,13549.237507
1_12_2013-03-22,13277.3892823
1_12_2013-03-29,12940.2371259
1_12_2013-04-05,14226.9556291
1_12_2013-04-12,14515.902408
1_12_2013-04-19,13827.2694706
1_12_2013-04-26,15034.2965988
1_12_2013-05-03,15314.8713646
1_12_2013-05-10,14259.8417881
1_12_2013-05-17,15588.2348282
1_12_2013-05-24,15872.652519
1_12_2013-05-31,14988.4770523
1_12_2013-06-07,16150.1350017
1_12_2013-06-14,16711.7940766
1_12_2013-06-21,15709.566497
1_12_2013-06-28,16546.2353409
1_12_2013-07-05,16981.9318265
1_12_2013-07-12,15934.080484
1_12_2013-07-19,16734.5277848
1_12_2013-07-26,17242.8995848
1_13_2012-11-02,42834.3593599
1_13_2012-11-09,40357.1990859
1_13_2012-11-16,38734.0840428
1_13_2012-11-23,37983.8293343
1_13_2012-11-30,40930.0459343
1_13_2012-12-07,43029.4908042
1_13_2012-12-14,38653.7831191
1_13_2012-12-21,39063.530617
1_13_2012-12-28,38432.9256758
1_13_2013-01-04,43686.2253263
1_13_2013-01-11,39449.0802015
1_13_2013-01-18,39171.3204651
1_13_2013-01-25,38460.1443903
1_13_2013-02-01,42819.1529873
1_13_2013-02-08,42281.985279
1_13_2013-02-15,39231.5210548
1_13_2013-02-22,39009.4817019
1_13_2013-03-01,41052.7477479
1_13_2013-03-08,44142.3094657
1_13_2013-03-15,39363.9805632
1_13_2013-03-22,39415.4158081
1_13_2013-03-29,39907.3404934
1_13_2013-04-05,44550.0558525
1_13_2013-04-12,40229.3712902
1_13_2013-04-19,39631.3620604
1_13_2013-04-26,39572.8171478
1_13_2013-05-03,43501.7060212
1_13_2013-05-10,42950.2336264
1_13_2013-05-17,39711.5599864
1_13_2013-05-24,39831.0978474
1_13_2013-05-31,41458.92897
1_13_2013-06-07,44853.6293108
1_13_2013-06-14,40171.9193478
1_13_2013-06-21,39915.7623793
1_13_2013-06-28,39985.2185581
1_13_2013-07-05,44610.106811
1_13_2013-07-12,41525.1074802
1_13_2013-07-19,39718.5780269
1_13_2013-07-26,39608.2394256
1_14_2012-11-02,13278.1543431
1_14_2012-11-09,14069.5771344
1_14_2012-11-16,14476.4739255
1_14_2012-11-23,14214.6245359
1_14_2012-11-30,13807.01765
1_14_2012-12-07,13489.2993243
1_14_2012-12-14,13448.6371003
1_14_2012-12-21,12682.4189064
1_14_2012-12-28,12282.5463812
1_14_2013-01-04,11292.7132623
1_14_2013-01-11,10772.683357
1_14_2013-01-18,10354.56118
1_14_2013-01-25,9694.8757627
1_14_2013-02-01,8676.00208913
1_14_2013-02-08,8143.7008387
1_14_2013-02-15,7552.50579551
1_14_2013-02-22,6887.73482508
1_14_2013-03-01,5548.52711439
1_14_2013-03-08,4663.21941424
1_14_2013-03-15,3912.98165551
1_14_2013-03-22,3194.48923025
1_14_2013-03-29,2721.29897499
1_14_2013-04-05,1473.30993128
1_14_2013-04-12,801.969629405
1_14_2013-04-19,-189.614330304
1_14_2013-04-26,-719.274829975
1_14_2013-05-03,-1551.48573491
1_14_2013-05-10,-2343.16630944
1_14_2013-05-17,-3107.66064795
1_14_2013-05-24,-3774.19991481
1_14_2013-05-31,-4352.59201229
1_14_2013-06-07,-4807.4937276
1_14_2013-06-14,-5503.0348031
1_14_2013-06-21,-5937.45527653
1_14_2013-06-28,-6543.13582311
1_14_2013-07-05,-6952.49332739
1_14_2013-07-12,-7549.09457115
1_14_2013-07-19,-8051.29201646
1_14_2013-07-26,-8479.15613564
1_16_2012-11-02,6881.17094264
1_16_2012-11-09,11070.7417018
1_16_2012-11-16,10649.1409203
1_16_2012-11-23,13358.587779
1_16_2012-11-30,12477.2432477
1_16_2012-12-07,13196.9432617
1_16_2012-12-14,15086.6729407
1_16_2012-12-21,17490.2289623
1_16_2012-12-28,19123.8647951
1_16_2013-01-04,17395.6216256
1_16_2013-01-11,20090.1890915
1_16_2013-01-18,22223.8531489
1_16_2013-01-25,24217.848903
1_16_2013-02-01,26641.815667
1_16_2013-02-08,27474.4037899
1_16_2013-02-15,30881.7105531
1_16_2013-02-22,32696.5110259
1_16_2013-03-01,36230.589232
1_16_2013-03-08,36907.1721298
1_16_2013-03-15,40386.1836919
1_16_2013-03-22,42293.3868414
1_16_2013-03-29,44341.1839115
1_16_2013-04-05,46273.7772832
1_16_2013-04-12,47853.2129018
1_16_2013-04-19,49616.4388356
1_16_2013-04-26,50332.5538865
1_16_2013-05-03,51968.6781256
1_16_2013-05-10,52666.3634603
1_16_2013-05-17,53730.2864792
1_16_2013-05-24,53975.4390776
1_16_2013-05-31,53329.9152238
1_16_2013-06-07,53615.4504256
1_16_2013-06-14,52593.7701464
1_16_2013-06-21,51912.7007337
1_16_2013-06-28,49783.1778718
1_16_2013-07-05,48710.0466098
1_16_2013-07-12,46835.4848816
1_16_2013-07-19,45143.1925313
1_16_2013-07-26,42921.6979719
1_17_2012-11-02,8664.99462702
1_17_2012-11-09,8535.21849781
1_17_2012-11-16,7926.32430807
1_17_2012-11-23,8578.6876334
1_17_2012-11-30,8189.35274893
1_17_2012-12-07,7994.77913184
1_17_2012-12-14,8558.77215216
1_17_2012-12-21,8690.04829681
1_17_2012-12-28,8315.15456001
1_17_2013-01-04,7990.74932591
1_17_2013-01-11,8216.36057339
1_17_2013-01-18,8405.7280965
1_17_2013-01-25,7855.14098617
1_17_2013-02-01,8231.5510934
1_17_2013-02-08,8412.90799898
1_17_2013-02-15,8562.5753601
1_17_2013-02-22,8514.60616707
1_17_2013-03-01,8704.47672172
1_17_2013-03-08,8319.14965466
1_17_2013-03-15,8365.6984064
1_17_2013-03-22,8519.82990941
1_17_2013-03-29,8669.29181682
1_17_2013-04-05,8161.70331065
1_17_2013-04-12,8252.53687583
1_17_2013-04-19,8373.84346154
1_17_2013-04-26,8491.13945897
1_17_2013-05-03,8196.61174886
1_17_2013-05-10,8342.45468304
1_17_2013-05-17,8346.46019417
1_17_2013-05-24,8034.76326207
1_17_2013-05-31,8179.66693777
1_17_2013-06-07,8300.11811259
1_17_2013-06-14,8203.25896735
1_17_2013-06-21,7982.9582903
1_17_2013-06-28,8046.13188412
1_17_2013-07-05,8135.51512915
1_17_2013-07-12,7900.09035949
1_17_2013-07-19,7729.35740594
1_17_2013-07-26,7841.18421909
1_18_2012-11-02,20488.6406791
1_18_2012-11-09,19205.5080536
1_18_2012-11-16,15442.4495071
1_18_2012-11-23,13380.1977933
1_18_2012-11-30,11315.0049549
1_18_2012-12-07,8984.32161491
1_18_2012-12-14,8190.19265436
1_18_2012-12-21,6740.29220259
1_18_2012-12-28,6499.71022894
1_18_2013-01-04,6232.61006532
1_18_2013-01-11,6254.87128306
1_18_2013-01-18,3472.68105967
1_18_2013-01-25,-224.286262514
1_18_2013-02-01,-3111.13655208
1_18_2013-02-08,-5059.49323678
1_18_2013-02-15,-5445.48584276
1_18_2013-02-22,-6538.36293967
1_18_2013-03-01,-7535.01166989
1_18_2013-03-08,-9090.75221744
1_18_2013-03-15,-10712.5067592
1_18_2013-03-22,-12260.3947545
1_18_2013-03-29,-13793.9876275
1_18_2013-04-05,-15842.2438879
1_18_2013-04-12,-18234.5420826
1_18_2013-04-19,-19969.4446163
1_18_2013-04-26,-20754.0299128
1_18_2013-05-03,-21661.7688274
1_18_2013-05-10,-23164.2371102
1_18_2013-05-17,-25179.8307146
1_18_2013-05-24,-27107.7515441
1_18_2013-06-07,-28564.8678719
1_18_2013-07-05,-28704.0531559
1_19_2012-11-02,1332.00278844
1_19_2012-11-09,1303.52077184
1_19_2012-11-16,1375.09864003
1_19_2012-11-23,1428.01159631
1_19_2012-11-30,1452.23457471
1_19_2012-12-07,1247.97849228
1_19_2012-12-14,1469.85573375
1_19_2012-12-21,1305.10660499
1_19_2012-12-28,1276.28061953
1_19_2013-01-04,1447.33659638
1_19_2013-01-11,1274.85618115
1_19_2013-01-18,1339.93720746
1_19_2013-01-25,1321.69831681
1_19_2013-02-01,1281.38499605
1_19_2013-02-08,1152.22887422
1_19_2013-02-15,1235.81609296
1_19_2013-02-22,1175.67598582
1_19_2013-03-01,1238.26929514
1_19_2013-03-08,1273.69042869
1_19_2013-03-15,1274.66025853
1_19_2013-03-22,1347.09848491
1_19_2013-03-29,1168.18571153
1_19_2013-04-05,1263.0927722
1_19_2013-04-12,1264.39825585
1_19_2013-04-19,1259.00710609
1_19_2013-04-26,1225.6276287
1_19_2013-05-03,1302.13550501
1_19_2013-05-10,1307.65213079
1_19_2013-05-17,1226.53944889
1_19_2013-05-24,1334.31781365
1_19_2013-05-31,1268.48748243
1_19_2013-06-07,1301.33073091
1_19_2013-06-14,1353.18917154
1_19_2013-06-21,1288.26793467
1_19_2013-06-28,1335.08740471
1_19_2013-07-05,1271.07293936
1_19_2013-07-12,1320.79342077
1_19_2013-07-19,1313.05120708
1_19_2013-07-26,1329.11325986
1_20_2012-11-02,3805.30241327
1_20_2012-11-09,3569.96396279
1_20_2012-11-16,4061.04153782
1_20_2012-11-23,3931.37663481
1_20_2012-11-30,4462.9557912
1_20_2012-12-07,3740.41606377
1_20_2012-12-14,4477.75976645
1_20_2012-12-21,4203.19527776
1_20_2012-12-28,4688.8408205
1_20_2013-01-04,4130.56293994
1_20_2013-01-11,4377.57672784
1_20_2013-01-18,4320.21526837
1_20_2013-01-25,4662.67946019
1_20_2013-02-01,4609.67653867
1_20_2013-02-08,4596.5746505
1_20_2013-02-15,4695.30143409
1_20_2013-02-22,4839.17303341
1_20_2013-03-01,5064.47759608
1_20_2013-03-08,4694.72656144
1_20_2013-03-15,5103.41791233
1_20_2013-03-22,4694.4764641
1_20_2013-03-29,5239.2990091
1_20_2013-04-05,4768.41786258
1_20_2013-04-12,5160.09849237
1_20_2013-04-19,4797.72034876
1_20_2013-04-26,5143.35656154
1_20_2013-05-03,4832.90006623
1_20_2013-05-10,5189.20441224
1_20_2013-05-17,4951.84535926
1_20_2013-05-24,5191.96027028
1_20_2013-05-31,4821.86965538
1_20_2013-06-07,5052.74289642
1_20_2013-06-14,4901.45415788
1_20_2013-06-21,4978.04326172
1_20_2013-06-28,4800.4836579
1_20_2013-07-05,4783.34376151
1_20_2013-07-12,4759.64923506
1_20_2013-07-19,4712.93059662
1_20_2013-07-26,4700.45167794
1_21_2012-11-02,8172.38888456
1_21_2012-11-09,7670.52102094
1_21_2012-11-16,8249.8499379
1_21_2012-11-23,7991.4719197
1_21_2012-11-30,7979.46832484
1_21_2012-12-07,7813.80945841
1_21_2012-12-14,8112.28586769
1_21_2012-12-21,8405.05000283
1_21_2012-12-28,7948.82001608
1_21_2013-01-04,8157.70910739
1_21_2013-01-11,8030.14334549
1_21_2013-01-18,8144.23647369
1_21_2013-01-25,7969.1962535
1_21_2013-02-01,7882.02735104
1_21_2013-02-08,8161.40763349
1_21_2013-02-15,7875.83557855
1_21_2013-02-22,7797.4469911
1_21_2013-03-01,7635.61238369
1_21_2013-03-08,7812.60647983
1_21_2013-03-15,7593.10598919
1_21_2013-03-22,7191.82440681
1_21_2013-03-29,7492.11200799
1_21_2013-04-05,7459.45973691
1_21_2013-04-12,7199.5389743
1_21_2013-04-19,7168.23575082
1_21_2013-04-26,7303.1391095
1_21_2013-05-03,7260.73578083
1_21_2013-05-10,6942.68488955
1_21_2013-05-17,7120.42643857
1_21_2013-05-24,7016.82240894
1_21_2013-05-31,7038.47417316
1_21_2013-06-07,6890.11389451
1_21_2013-06-14,7001.72746924
1_21_2013-06-21,7134.79727924
1_21_2013-06-28,6962.7521654
1_21_2013-07-05,7021.21858937
1_21_2013-07-12,7051.16091586
1_21_2013-07-19,7196.76561417
1_21_2013-07-26,7148.17555739
1_22_2012-11-02,8580.74785181
1_22_2012-11-09,8013.66597095
1_22_2012-11-16,8454.05072315
1_22_2012-11-23,8088.38770376
1_22_2012-11-30,8215.33462181
