Id,Weekly_Sales
1_2_2013-04-19,49357.43
1_2_2013-04-26,51137.42
1_2_2013-05-03,65615.36
1_2_2013-05-10,43539.94
1_2_2013-05-17,44481.38
1_2_2013-05-24,43353.09
1_2_2013-05-31,43753.43
1_2_2013-06-07,41556.23
1_2_2013-06-14,54322.24
1_2_2013-06-21,50581.06
1_2_2013-06-28,46085.47
1_2_2013-07-05,47080.12
1_2_2013-07-12,52608.51
1_2_2013-07-19,48563.69
1_2_2013-07-26,47346.32
1_3_2012-11-02,10434.83
1_3_2012-11-09,9977.96
1_3_2012-11-16,9870.22
1_3_2012-11-23,10136.78
1_3_2012-11-30,9421.2
1_3_2012-12-07,9189.2
1_3_2012-12-14,9959.64
1_3_2012-12-21,10104.36
1_3_2012-12-28,9317.56
1_3_2013-01-04,10146.54
1_3_2013-01-11,12955.55
1_3_2013-01-18,13180.05
1_3_2013-01-25,13667.88
1_3_2013-02-01,8848.44
1_3_2013-02-08,13926.04
1_3_2013-02-15,13822.49
1_3_2013-02-22,11702.08
1_3_2013-03-01,10613.17
1_3_2013-03-08,12485.78
1_3_2013-03-15,12388.85
1_3_2013-03-22,10237.78
1_3_2013-03-29,10502.4
1_3_2013-04-05,11387.31
1_3_2013-04-12,11925.71
1_3_2013-04-19,8845.73
1_3_2013-04-26,7910.22
1_3_2013-05-03,9129.23
1_3_2013-05-10,9335.24
1_3_2013-05-17,7927.73
1_3_2013-05-24,8647.36
1_3_2013-05-31,8635.62
1_3_2013-06-07,10655.35
1_3_2013-06-14,10342.72
1_3_2013-06-21,8609.82
1_3_2013-06-28,8345.33
1_3_2013-07-05,7175.77
1_3_2013-07-12,8614.64
1_3_2013-07-19,8016.26
1_3_2013-07-26,7301.41
1_4_2012-11-02,36419.68
1_4_2012-11-09,40973.88
1_4_2012-11-16,36461.66
1_4_2012-11-23,39706.1
1_4_2012-11-30,36404.6
1_4_2012-12-07,38321.88
1_4_2012-12-14,36603.78
1_4_2012-12-21,33999.01
1_4_2012-12-28,32497.43
1_4_2013-01-04,34912.45
1_4_2013-01-11,35772.82
1_4_2013-01-18,34693.27
1_4_2013-01-25,32902.26
1_4_2013-02-01,35202.44
1_4_2013-02-08,37980.55
1_4_2013-02-15,35008.03
1_4_2013-02-22,37078.61
1_4_2013-03-01,46201.27
1_4_2013-03-08,37110.55
1_4_2013-03-15,36364.31
1_4_2013-03-22,39154.41
1_4_2013-03-29,47893.23
1_4_2013-04-05,36913.8
1_4_2013-04-12,37947.8
1_4_2013-04-19,34393.95
1_4_2013-04-26,33735.58
1_4_2013-05-03,32905.88
1_4_2013-05-10,35870.49
1_4_2013-05-17,37373.33
1_4_2013-05-24,36479.25
1_4_2013-05-31,33677.18
1_4_2013-06-07,37943.96
1_4_2013-06-14,35229.12
1_4_2013-06-21,34863.03
1_4_2013-06-28,34813.12
1_4_2013-07-05,34451.9
1_4_2013-07-12,36514.43
1_4_2013-07-19,33466.89
1_4_2013-07-26,35132.7
1_5_2012-11-02,17503.28
1_5_2012-11-09,16195.54
1_5_2012-11-16,15587.78
1_5_2012-11-23,15575.25
1_5_2012-11-30,16613.98
1_5_2012-12-07,16848.76
1_5_2012-12-14,18648.73
1_5_2012-12-21,17861.56
1_5_2012-12-28,21695.24
1_5_2013-01-04,19239.86
1_5_2013-01-11,17989.45
1_5_2013-01-18,18444.8
1_5_2013-01-25,19331.53
1_5_2013-02-01,17406.68
1_5_2013-02-08,21183.42
1_5_2013-02-15,21320.93
1_5_2013-02-22,18643.51
1_5_2013-03-01,15478.26
1_5_2013-03-08,20432.91
1_5_2013-03-15,19075.78
1_5_2013-03-22,19386.23
1_5_2013-03-29,20562.37
1_5_2013-04-05,16385.37
1_5_2013-04-12,30352.06
1_5_2013-04-19,22917.89
1_5_2013-04-26,32700.34
1_5_2013-05-03,26391.79
1_5_2013-05-10,31956.07
1_5_2013-05-17,31002.65
1_5_2013-05-24,27339.37
1_5_2013-05-31,79340.15
1_5_2013-06-07,32572.27
1_5_2013-06-14,41782.13
1_5_2013-06-21,43479.7
1_5_2013-06-28,61483.82
1_5_2013-07-05,34981.76
1_5_2013-07-12,23105.81
1_5_2013-07-19,19281.61
1_5_2013-07-26,19298.42
1_6_2012-11-02,2995.07
1_6_2012-11-09,4298.02
1_6_2012-11-16,7213.53
1_6_2012-11-23,4162.52
1_6_2012-11-30,4640.76
1_6_2012-12-07,5572.35
1_6_2012-12-14,4021.54
1_6_2012-12-21,3079.94
1_6_2012-12-28,3004.81
1_6_2013-01-04,3020.07
1_6_2013-01-11,4047.92
1_6_2013-01-18,3412.08
1_6_2013-01-25,3154.33
1_6_2013-02-01,3665.52
1_6_2013-02-08,2839.92
1_6_2013-02-15,2864.27
1_6_2013-02-22,3124.83
1_6_2013-03-01,3717.28
1_6_2013-03-08,3296.22
1_6_2013-03-15,3461.79
1_6_2013-03-22,6147.43
1_6_2013-03-29,3806.5
1_6_2013-04-05,4718.28
1_6_2013-04-12,3489.24
1_6_2013-04-19,4733.74
1_6_2013-04-26,4248.69
1_6_2013-05-03,5111.85
1_6_2013-05-10,6227.43
1_6_2013-05-17,6223.03
1_6_2013-05-24,3527.62
1_6_2013-05-31,2640.98
1_6_2013-06-07,18629.83
1_6_2013-06-14,5240.63
1_6_2013-06-21,6714.41
1_6_2013-06-28,10022.4
1_6_2013-07-05,18931.11
1_6_2013-07-12,6629.6
1_6_2013-07-19,3665.25
1_6_2013-07-26,2460.92
1_7_2012-11-02,19330.26
1_7_2012-11-09,18534.4
1_7_2012-11-16,22723.48
1_7_2012-11-23,20457.62
1_7_2012-11-30,18771.35
1_7_2012-12-07,28726.86
1_7_2012-12-14,36911.59
1_7_2012-12-21,44563.68
1_7_2012-12-28,26910.46
1_7_2013-01-04,26984.25
1_7_2013-01-11,28912.18
1_7_2013-01-18,22589.0
1_7_2013-01-25,22767.34
1_7_2013-02-01,22666.55
1_7_2013-02-08,20029.1
1_7_2013-02-15,17709.46
1_7_2013-02-22,21842.57
1_7_2013-03-01,19178.36
1_7_2013-03-08,17821.71
1_7_2013-03-15,16309.44
1_7_2013-03-22,18005.65
1_7_2013-03-29,20824.49
1_7_2013-04-05,17397.01
1_7_2013-04-12,18227.39
1_7_2013-04-19,16481.79
1_7_2013-04-26,16350.96
1_7_2013-05-03,16296.65
1_7_2013-05-10,15395.27
1_7_2013-05-17,17598.98
1_7_2013-05-24,19136.58
1_7_2013-05-31,21019.7
1_7_2013-06-07,24313.72
1_7_2013-06-14,72635.06
1_7_2013-06-21,47406.83
1_7_2013-06-28,63896.89
1_7_2013-07-05,96198.12
1_7_2013-07-12,166697.72
1_7_2013-07-19,27433.06
1_7_2013-07-26,17516.16
1_8_2012-11-02,35318.2
1_8_2012-11-09,38776.09
1_8_2012-11-16,34342.64
1_8_2012-11-23,34188.52
1_8_2012-11-30,33581.72
1_8_2012-12-07,38151.58
1_8_2012-12-14,34145.96
1_8_2012-12-21,32890.54
1_8_2012-12-28,32946.13
1_8_2013-01-04,34168.23
1_8_2013-01-11,35393.78
1_8_2013-01-18,33131.69
1_8_2013-01-25,34442.73
1_8_2013-02-01,35046.1
1_8_2013-02-08,35181.47
1_8_2013-02-15,34036.53
1_8_2013-02-22,33387.48
1_8_2013-03-01,33731.24
1_8_2013-03-08,35580.01
1_8_2013-03-15,34721.25
1_8_2013-03-22,33171.72
1_8_2013-03-29,34350.12
1_8_2013-04-05,33568.19
1_8_2013-04-12,34833.35
1_8_2013-04-19,32326.19
1_8_2013-04-26,32249.35
1_8_2013-05-03,31272.68
1_8_2013-05-10,35562.68
1_8_2013-05-17,32737.89
1_8_2013-05-24,33762.32
1_8_2013-05-31,31381.97
1_8_2013-06-07,34658.25
1_8_2013-06-14,35966.67
1_8_2013-06-21,33747.68
1_8_2013-06-28,32659.74
1_8_2013-07-05,34917.77
1_8_2013-07-12,36182.58
1_8_2013-07-19,35527.64
1_8_2013-07-26,35759.26
1_9_2012-11-02,26789.3
1_9_2012-11-09,24934.43
1_9_2012-11-16,24514.39
1_9_2012-11-23,21032.55
1_9_2012-11-30,27298.6
1_9_2012-12-07,19092.63
1_9_2012-12-14,19079.5
1_9_2012-12-21,18959.82
1_9_2012-12-28,19224.82
1_9_2013-01-04,18684.26
1_9_2013-01-11,21062.68
1_9_2013-01-18,19860.51
1_9_2013-01-25,39639.39
1_9_2013-02-01,40143.87
1_9_2013-02-08,28481.77
1_9_2013-02-15,27585.27
1_9_2013-02-22,44977.91
1_9_2013-03-01,35836.59
1_9_2013-03-08,32288.91
1_9_2013-03-15,30302.47
1_9_2013-03-22,31330.47
1_9_2013-03-29,48794.36
1_9_2013-04-05,37167.49
1_9_2013-04-12,27561.57
1_9_2013-04-19,44504.17
1_9_2013-04-26,21979.41
1_9_2013-05-03,26639.65
1_9_2013-05-10,28716.62
1_9_2013-05-17,47275.64
1_9_2013-05-24,22884.84
1_9_2013-05-31,16131.88
1_9_2013-06-07,13215.27
1_9_2013-06-14,11355.87
1_9_2013-06-21,13213.73
1_9_2013-06-28,18799.82
1_9_2013-07-05,16065.13
1_9_2013-07-12,21941.18
1_9_2013-07-19,24517.18
1_9_2013-07-26,27078.81
1_10_2012-11-02,31588.66
1_10_2012-11-09,32346.54
1_10_2012-11-16,28013.63
1_10_2012-11-23,30877.51
1_10_2012-11-30,32006.18
1_10_2012-12-07,31747.07
1_10_2012-12-14,30816.81
1_10_2012-12-21,30434.19
1_10_2012-12-28,26147.46
1_10_2013-01-04,29927.33
1_10_2013-01-11,23995.69
1_10_2013-01-18,25331.83
1_10_2013-01-25,23650.22
1_10_2013-02-01,33524.28
1_10_2013-02-08,37764.38
1_10_2013-02-15,40409.5
1_10_2013-02-22,37507.44
1_10_2013-03-01,39036.14
1_10_2013-03-08,34858.03
1_10_2013-03-15,33405.1
1_10_2013-03-22,33327.09
1_10_2013-03-29,43718.05
1_10_2013-04-05,36666.29
1_10_2013-04-12,29709.53
1_10_2013-04-19,30838.26
1_10_2013-04-26,29433.27
1_10_2013-05-03,35800.66
1_10_2013-05-10,32271.72
1_10_2013-05-17,30339.17
1_10_2013-05-24,34203.35
1_10_2013-05-31,37294.14
1_10_2013-06-07,36155.27
1_10_2013-06-14,32578.62
1_10_2013-06-21,32851.06
1_10_2013-06-28,33135.34
1_10_2013-07-05,39189.33
1_10_2013-07-12,31430.55
1_10_2013-07-19,29187.22
1_10_2013-07-26,30594.53
1_11_2012-11-02,23243.67
1_11_2012-11-09,30865.64
1_11_2012-11-16,29564.78
1_11_2012-11-23,27581.07
1_11_2012-11-30,28597.5
1_11_2012-12-07,32696.55
1_11_2012-12-14,22443.1
1_11_2012-12-21,22496.85
1_11_2012-12-28,33958.52
1_11_2013-01-04,20886.48
1_11_2013-01-11,20041.24
1_11_2013-01-18,24741.6
1_11_2013-01-25,17711.78
1_11_2013-02-01,18671.75
1_11_2013-02-08,19421.42
1_11_2013-02-15,20777.31
1_11_2013-02-22,18717.53
1_11_2013-03-01,21683.76
1_11_2013-03-08,26730.15
1_11_2013-03-15,22642.55
1_11_2013-03-22,24591.84
1_11_2013-03-29,25526.24
1_11_2013-04-05,25703.25
1_11_2013-04-12,24975.38
1_11_2013-04-19,23607.73
1_11_2013-04-26,25332.93
1_11_2013-05-03,19511.5
1_11_2013-05-10,27201.64
1_11_2013-05-17,38594.85
1_11_2013-05-24,41413.29
1_11_2013-05-31,35902.81
1_11_2013-06-07,35028.61
1_11_2013-06-14,33808.27
1_11_2013-06-21,31642.79
1_11_2013-06-28,37603.73
1_11_2013-07-05,33734.44
1_11_2013-07-12,31884.24
1_11_2013-07-19,33020.31
1_11_2013-07-26,23696.66
1_12_2012-11-02,10325.4
1_12_2012-11-09,10927.54
1_12_2012-11-16,10392.19
1_12_2012-11-23,9501.54
1_12_2012-11-30,7457.24
1_12_2012-12-07,11240.29
1_12_2012-12-14,12223.55
1_12_2012-12-21,11380.28
1_12_2012-12-28,10418.23
1_12_2013-01-04,9964.78
1_12_2013-01-11,10216.64
1_12_2013-01-18,9872.05
1_12_2013-01-25,7816.44
1_12_2013-02-01,7587.6
1_12_2013-02-08,8014.5
1_12_2013-02-15,7784.82
1_12_2013-02-22,8311.17
1_12_2013-03-01,7699.0
1_12_2013-03-08,7634.97
1_12_2013-03-15,8111.01
1_12_2013-03-22,9296.13
1_12_2013-03-29,8229.77
1_12_2013-04-05,9612.87
1_12_2013-04-12,9587.35
1_12_2013-04-19,9262.33
1_12_2013-04-26,11284.27
1_12_2013-05-03,11994.48
1_12_2013-05-10,11947.03
1_12_2013-05-17,12178.8
1_12_2013-05-24,11448.84
1_12_2013-05-31,12109.21
1_12_2013-06-07,10747.37
1_12_2013-06-14,10565.39
1_12_2013-06-21,11730.26
1_12_2013-06-28,11746.83
1_12_2013-07-05,12338.08
1_12_2013-07-12,11420.63
1_12_2013-07-19,10199.01
1_12_2013-07-26,12748.13
1_13_2012-11-02,37293.43
1_13_2012-11-09,40474.22
1_13_2012-11-16,42139.25
1_13_2012-11-23,38749.62
1_13_2012-11-30,34712.4
1_13_2012-12-07,37762.12
1_13_2012-12-14,41085.66
1_13_2012-12-21,36817.35
1_13_2012-12-28,38446.26
1_13_2013-01-04,38371.99
1_13_2013-01-11,36170.88
1_13_2013-01-18,34749.11
1_13_2013-01-25,35237.93
1_13_2013-02-01,37099.47
1_13_2013-02-08,34081.52
1_13_2013-02-15,39764.56
1_13_2013-02-22,33668.55
1_13_2013-03-01,35961.99
1_13_2013-03-08,36321.69
1_13_2013-03-15,38065.42
1_13_2013-03-22,36883.13
1_13_2013-03-29,37604.79
1_13_2013-04-05,37838.4
1_13_2013-04-12,42277.37
1_13_2013-04-19,37577.97
1_13_2013-04-26,36930.48
1_13_2013-05-03,36745.46
1_13_2013-05-10,37630.13
1_13_2013-05-17,38076.86
1_13_2013-05-24,35263.45
1_13_2013-05-31,35464.71
1_13_2013-06-07,34311.69
1_13_2013-06-14,40581.52
1_13_2013-06-21,35378.71
1_13_2013-06-28,35816.48
1_13_2013-07-05,36203.13
1_13_2013-07-12,39884.82
1_13_2013-07-19,38080.39
1_13_2013-07-26,39020.06
1_14_2012-11-02,12218.11
1_14_2012-11-09,14491.35
1_14_2012-11-16,13516.74
1_14_2012-11-23,12693.5
1_14_2012-11-30,12979.99
1_14_2012-12-07,13494.79
1_14_2012-12-14,15032.03
1_14_2012-12-21,13550.19
1_14_2012-12-28,11945.81
1_14_2013-01-04,12421.92
1_14_2013-01-11,14404.15
1_14_2013-01-18,13579.21
1_14_2013-01-25,13260.23
1_14_2013-02-01,13387.21
1_14_2013-02-08,13995.39
1_14_2013-02-15,12884.22
1_14_2013-02-22,13783.27
1_14_2013-03-01,11847.72
1_14_2013-03-08,12943.86
1_14_2013-03-15,12108.86
1_14_2013-03-22,13215.64
1_14_2013-03-29,11895.44
1_14_2013-04-05,11955.77
1_14_2013-04-12,14092.03
1_14_2013-04-19,13837.16
1_14_2013-04-26,19788.98
1_14_2013-05-03,38256.98
1_14_2013-05-10,17685.93
1_14_2013-05-17,19587.66
1_14_2013-05-24,28642.28
1_14_2013-05-31,47983.72
1_14_2013-06-07,21835.25
1_14_2013-06-14,17744.78
1_14_2013-06-21,13608.44
1_14_2013-06-28,12889.88
1_14_2013-07-05,11687.25
1_14_2013-07-12,14051.43
1_14_2013-07-19,15647.59
1_14_2013-07-26,17304.81
1_16_2012-11-02,7683.76
1_16_2012-11-09,6063.75
1_16_2012-11-16,7370.53
1_16_2012-11-23,5276.21
1_16_2012-11-30,9225.41
1_16_2012-12-07,4716.26
1_16_2012-12-14,4919.99
1_16_2012-12-21,5513.25
1_16_2012-12-28,8612.24
1_16_2013-01-04,4987.81
1_16_2013-01-11,5324.47
1_16_2013-01-18,5725.63
1_16_2013-01-25,4594.95
1_16_2013-02-01,6365.91
1_16_2013-02-08,7875.98
1_16_2013-02-15,9715.66
1_16_2013-02-22,14819.04
1_16_2013-03-01,23253.54
1_16_2013-03-08,28635.06
1_16_2013-03-15,27388.55
1_16_2013-03-22,42549.38
1_16_2013-03-29,48217.85
1_16_2013-04-05,42679.11
1_16_2013-04-12,49433.2
1_16_2013-04-19,48643.77
1_16_2013-04-26,48934.3
1_16_2013-05-03,40280.3
1_16_2013-05-10,37972.19
1_16_2013-05-17,40944.33
1_16_2013-05-24,35861.13
1_16_2013-05-31,38914.76
1_16_2013-06-07,44919.99
1_16_2013-06-14,38098.97
1_16_2013-06-21,38282.75
1_16_2013-06-28,31362.66
1_16_2013-07-05,33435.46
1_16_2013-07-12,32379.77
1_16_2013-07-19,25134.4
1_16_2013-07-26,20795.03
1_17_2012-11-02,8100.38
1_17_2012-11-09,8893.77
1_17_2012-11-16,7974.09
1_17_2012-11-23,9138.11
1_17_2012-11-30,7577.4
1_17_2012-12-07,8209.44
1_17_2012-12-14,7208.1
1_17_2012-12-21,7063.24
1_17_2012-12-28,7348.08
1_17_2013-01-04,8149.44
1_17_2013-01-11,8241.42
1_17_2013-01-18,7547.77
1_17_2013-01-25,7407.41
1_17_2013-02-01,7760.73
1_17_2013-02-08,7316.53
1_17_2013-02-15,9558.5
1_17_2013-02-22,12329.5
1_17_2013-03-01,9490.05
1_17_2013-03-08,10484.57
1_17_2013-03-15,11642.24
1_17_2013-03-22,18463.27
1_17_2013-03-29,10619.45
1_17_2013-04-05,8086.43
1_17_2013-04-12,9454.17
1_17_2013-04-19,7968.85
1_17_2013-04-26,7237.41
1_17_2013-05-03,8128.57
1_17_2013-05-10,10461.07
1_17_2013-05-17,11684.73
1_17_2013-05-24,9309.63
1_17_2013-05-31,11187.42
1_17_2013-06-07,11553.98
1_17_2013-06-14,8523.56
1_17_2013-06-21,7456.66
1_17_2013-06-28,8433.01
1_17_2013-07-05,8662.4
1_17_2013-07-12,6936.35
1_17_2013-07-19,8559.84
1_17_2013-07-26,7868.25
1_18_2012-11-02,14133.85
1_18_2012-11-09,10170.41
1_18_2012-11-16,14159.67
1_18_2012-11-23,30543.19
1_18_2012-11-30,47731.67
1_18_2012-12-07,41114.36
1_18_2012-12-14,33932.27
1_18_2012-12-21,22602.34
1_18_2012-12-28,21444.65
1_18_2013-01-04,7018.32
1_18_2013-01-11,1700.85
1_18_2013-01-18,1468.65
1_18_2013-01-25,1842.47
1_18_2013-02-01,3558.71
1_18_2013-02-08,12687.47
1_18_2013-02-15,26992.11
1_18_2013-02-22,1973.92
1_18_2013-03-01,1316.04
1_18_2013-03-08,1126.04
1_18_2013-03-15,1630.41
1_18_2013-03-22,2280.34
1_18_2013-03-29,3667.66
1_18_2013-04-05,14283.73
1_18_2013-04-12,5136.25
1_18_2013-04-19,61.56
1_18_2013-04-26,4.68
1_18_2013-05-03,-1.27
1_18_2013-05-10,4.58
1_18_2013-05-17,1.97
1_18_2013-05-24,0.2
1_18_2013-06-07,4.97
1_18_2013-07-05,2.91
1_19_2012-11-02,1381.01
1_19_2012-11-09,1904.53
1_19_2012-11-16,878.8
1_19_2012-11-23,607.22
1_19_2012-11-30,758.08
1_19_2012-12-07,714.21
1_19_2012-12-14,720.98
1_19_2012-12-21,1175.9
1_19_2012-12-28,973.9
1_19_2013-01-04,762.59
1_19_2013-01-11,988.95
1_19_2013-01-18,761.16
1_19_2013-01-25,1514.62
1_19_2013-02-01,1273.4
1_19_2013-02-08,1057.43
1_19_2013-02-15,973.05
1_19_2013-02-22,875.56
1_19_2013-03-01,753.73
1_19_2013-03-08,1162.5
1_19_2013-03-15,524.17
1_19_2013-03-22,1155.4
1_19_2013-03-29,1848.79
1_19_2013-04-05,1441.88
1_19_2013-04-12,1036.21
1_19_2013-04-19,1406.0
1_19_2013-04-26,1242.44
1_19_2013-05-03,951.49
1_19_2013-05-10,1174.7
1_19_2013-05-17,1040.98
1_19_2013-05-24,1195.29
1_19_2013-05-31,1003.66
1_19_2013-06-07,955.74
1_19_2013-06-14,1016.28
1_19_2013-06-21,901.62
1_19_2013-06-28,875.1
1_19_2013-07-05,1192.39
1_19_2013-07-12,1328.49
1_19_2013-07-19,900.06
1_19_2013-07-26,1225.7
1_20_2012-11-02,3180.74
1_20_2012-11-09,3180.12
1_20_2012-11-16,3114.01
1_20_2012-11-23,2690.25
1_20_2012-11-30,5425.0
1_20_2012-12-07,3117.17
1_20_2012-12-14,2944.45
1_20_2012-12-21,3619.16
1_20_2012-12-28,5524.27
1_20_2013-01-04,4009.01
1_20_2013-01-11,3246.33
1_20_2013-01-18,4485.95
1_20_2013-01-25,3937.59
1_20_2013-02-01,3364.8
1_20_2013-02-08,4206.91
1_20_2013-02-15,6051.57
1_20_2013-02-22,5569.54
1_20_2013-03-01,4455.36
1_20_2013-03-08,5446.7
1_20_2013-03-15,7272.2
1_20_2013-03-22,5040.41
1_20_2013-03-29,3909.02
1_20_2013-04-05,5264.6
1_20_2013-04-12,3868.02
1_20_2013-04-19,3449.45
1_20_2013-04-26,4246.85
1_20_2013-05-03,4844.73
1_20_2013-05-10,4647.31
1_20_2013-05-17,4418.12
1_20_2013-05-24,5296.28
1_20_2013-05-31,4614.33
1_20_2013-06-07,4353.92
1_20_2013-06-14,4943.11
1_20_2013-06-21,3948.1
1_20_2013-06-28,5218.84
1_20_2013-07-05,4847.43
1_20_2013-07-12,5485.86
1_20_2013-07-19,3737.06
1_20_2013-07-26,4831.71
1_21_2012-11-02,7135.34
1_21_2012-11-09,5898.29
1_21_2012-11-16,6857.5
1_21_2012-11-23,7490.16
1_21_2012-11-30,7100.54
1_21_2012-12-07,6261.02
1_21_2012-12-14,7662.72
1_21_2012-12-21,6546.71
1_21_2012-12-28,6943.22
1_21_2013-01-04,7118.71
1_21_2013-01-11,7550.92
1_21_2013-01-18,7825.99
1_21_2013-01-25,8404.28
1_21_2013-02-01,7662.32
1_21_2013-02-08,7619.8
1_21_2013-02-15,7739.79
1_21_2013-02-22,8384.67
1_21_2013-03-01,8021.04
1_21_2013-03-08,8792.26
1_21_2013-03-15,7764.04
1_21_2013-03-22,8104.0
1_21_2013-03-29,9020.44
1_21_2013-04-05,7774.11
1_21_2013-04-12,8113.95
1_21_2013-04-19,8346.1
1_21_2013-04-26,8784.77
1_21_2013-05-03,8742.41
1_21_2013-05-10,7820.46
1_21_2013-05-17,10158.02
1_21_2013-05-24,7854.17
1_21_2013-05-31,9686.83
1_21_2013-06-07,10855.44
1_21_2013-06-14,13551.98
1_21_2013-06-21,7329.41
1_21_2013-06-28,7154.5
1_21_2013-07-05,7090.86
1_21_2013-07-12,7062.96
1_21_2013-07-19,6843.13
1_21_2013-07-26,8168.45
1_22_2012-11-02,6373.79
1_22_2012-11-09,8988.52
1_22_2012-11-16,7620.68
1_22_2012-11-23,7244.16
1_22_2012-11-30,8800.21
1_22_2012-12-07,7434.0
1_22_2012-12-14,8387.18
1_22_2012-12-21,8353.58
1_22_2012-12-28,8086.24
1_22_2013-01-04,7348.71
1_22_2013-01-11,7117.18
1_22_2013-01-18,5414.52
1_22_2013-01-25,8085.19
1_22_2013-02-01,7336.21
1_22_2013-02-08,7723.69
1_22_2013-02-15,15769.67
1_22_2013-02-22,9384.42
1_22_2013-03-01,12258.11
1_22_2013-03-08,13589.23
1_22_2013-03-15,19256.51
1_22_2013-03-22,11551.12
1_22_2013-03-29,7742.97
1_22_2013-04-05,8329.06
1_22_2013-04-12,6025.52
1_22_2013-04-19,7536.69
1_22_2013-04-26,12670.48
1_22_2013-05-03,10871.95
1_22_2013-05-10,13106.62
1_22_2013-05-17,9172.57
1_22_2013-05-24,11331.35
1_22_2013-05-31,9212.41
1_22_2013-06-07,8456.15
1_22_2013-06-14,8375.58
1_22_2013-06-21,7319.02
1_22_2013-06-28,6478.82
1_22_2013-07-05,7416.29
1_22_2013-07-12,6458.74
1_22_2013-07-19,5759.63
1_22_2013-07-26,7019.7
1_23_2012-11-02,19970.49
1_23_2012-11-09,23869.96
1_23_2012-11-16,21318.68
1_23_2012-11-23,19124.1
1_23_2012-11-30,31848.99
1_23_2012-12-07,24682.22
1_23_2012-12-14,33303.15
1_23_2012-12-21,32907.32
1_23_2012-12-28,51911.82
1_23_2013-01-04,23757.52
1_23_2013-01-11,17203.25
1_23_2013-01-18,15395.96
1_23_2013-01-25,13738.46
1_23_2013-02-01,13690.78
1_23_2013-02-08,18537.41
1_23_2013-02-15,25581.44
1_23_2013-02-22,25295.03
1_23_2013-03-01,20374.68
1_23_2013-03-08,22257.51
1_23_2013-03-15,21179.12
1_23_2013-03-22,19391.07
1_23_2013-03-29,19261.99
1_23_2013-04-05,23356.66
1_23_2013-04-12,24604.49
1_23_2013-04-19,20132.49
1_23_2013-04-26,20768.42
1_23_2013-05-03,17587.72
1_23_2013-05-10,21973.08
1_23_2013-05-17,21536.76
1_23_2013-05-24,18435.16
1_23_2013-05-31,20778.32
1_23_2013-06-07,23504.62
1_23_2013-06-14,23792.73
1_23_2013-06-21,24836.02
1_23_2013-06-28,26200.55
1_23_2013-07-05,23036.0
1_23_2013-07-12,22965.73
1_23_2013-07-19,18326.49
1_23_2013-07-26,18400.73
1_24_2012-11-02,6053.49
1_24_2012-11-09,4818.2
1_24_2012-11-16,10847.14
1_24_2012-11-23,6760.41
1_24_2012-11-30,9842.25
1_24_2012-12-07,11274.48
1_24_2012-12-14,12694.74
1_24_2012-12-21,4818.81
1_24_2012-12-28,4539.89
1_24_2013-01-04,3087.45
1_24_2013-01-11,3119.12
1_24_2013-01-18,3534.93
1_24_2013-01-25,5455.8
1_24_2013-02-01,7473.32
1_24_2013-02-08,6598.42
1_24_2013-02-15,5345.89
1_24_2013-02-22,6269.69
1_24_2013-03-01,5554.83
1_24_2013-03-08,4842.19
1_24_2013-03-15,5184.95
1_24_2013-03-22,5401.75
1_24_2013-03-29,7077.44
1_24_2013-04-05,4986.97
1_24_2013-04-12,5047.11
