Id,Weekly_Sales
1_2_2013-03-08,44354.849071
1_2_2013-03-15,46566.602217
1_2_2013-03-22,45527.5405144
1_2_2013-03-29,45219.9987453
1_2_2013-04-05,45600.6649067
1_2_2013-04-12,45480.0343828
1_2_2013-04-19,47551.5505051
1_2_2013-04-26,48492.0872716
1_2_2013-05-03,56217.2435875
1_2_2013-05-10,44565.2619876
1_2_2013-05-17,45304.2278102
1_2_2013-05-24,44782.9389635
1_2_2013-05-31,45499.2271751
1_2_2013-06-07,43865.7462869
1_2_2013-06-14,50059.8387849
1_2_2013-06-21,48336.0068257
1_2_2013-06-28,46223.8183979
1_2_2013-07-05,46847.0070538
1_2_2013-07-12,48979.4550918
1_2_2013-07-19,47307.011241
1_2_2013-07-26,46642.3616927
1_3_2012-11-02,8989.04617208
1_3_2012-11-09,9713.16255219
1_3_2012-11-16,8791.27140347
1_3_2012-11-23,8182.67599291
1_3_2012-11-30,7384.28709046
1_3_2012-12-07,6944.01170817
1_3_2012-12-14,9839.15291831
1_3_2012-12-21,10159.3476008
1_3_2012-12-28,8299.11949726
1_3_2013-01-04,6938.67582459
1_3_2013-01-11,12443.0360512
1_3_2013-01-18,12928.7922383
1_3_2013-01-25,12505.0895639
1_3_2013-02-01,8608.81471434
1_3_2013-02-08,12131.7341785
1_3_2013-02-15,13720.4048127
1_3_2013-02-22,12939.6541152
1_3_2013-03-01,11067.7673671
1_3_2013-03-08,13132.4229802
1_3_2013-03-15,12616.5768884
1_3_2013-03-22,12234.9087282
1_3_2013-03-29,13079.3122401
1_3_2013-04-05,14153.043665
1_3_2013-04-12,14774.3618693
1_3_2013-04-19,12367.276293
1_3_2013-04-26,11828.2531826
1_3_2013-05-03,13194.2014292
1_3_2013-05-10,13881.0374432
1_3_2013-05-17,11713.1953619
1_3_2013-05-24,11283.0138649
1_3_2013-05-31,11398.2955725
1_3_2013-06-07,13291.4636034
1_3_2013-06-14,12493.3634953
1_3_2013-06-21,10607.7804155
1_3_2013-06-28,10102.9964997
1_3_2013-07-05,10257.1637838
1_3_2013-07-12,10402.1030227
1_3_2013-07-19,10085.3457704
1_3_2013-07-26,9366.28322601
1_4_2012-11-02,38528.0405713
1_4_2012-11-09,39376.8728602
1_4_2012-11-16,37032.4982728
1_4_2012-11-23,39152.9091646
1_4_2012-11-30,37689.6789326
1_4_2012-12-07,39353.2618681
1_4_2012-12-14,37748.8092243
1_4_2012-12-21,36426.6245386
1_4_2012-12-28,35602.8826777
1_4_2013-01-04,37576.3976146
1_4_2013-01-11,37316.6200137
1_4_2013-01-18,36032.038681
1_4_2013-01-25,35127.9483537
1_4_2013-02-01,36945.3452607
1_4_2013-02-08,38165.5779468
1_4_2013-02-15,36049.3748593
1_4_2013-02-22,37026.3021726
1_4_2013-03-01,42006.7506433
1_4_2013-03-08,37711.0921682
1_4_2013-03-15,36655.0753955
1_4_2013-03-22,37932.2000377
1_4_2013-03-29,42430.2592156
1_4_2013-04-05,37495.6768612
1_4_2013-04-12,37668.7270227
1_4_2013-04-19,35502.9793776
1_4_2013-04-26,35706.9324317
1_4_2013-05-03,35679.3268736
1_4_2013-05-10,37034.1337112
1_4_2013-05-17,37628.7078764
1_4_2013-05-24,37364.1591207
1_4_2013-05-31,36186.9353098
1_4_2013-06-07,38404.9791529
1_4_2013-06-14,37002.253335
1_4_2013-06-21,36622.4031018
1_4_2013-06-28,36626.9290831
1_4_2013-07-05,36692.8997989
1_4_2013-07-12,37507.1989327
1_4_2013-07-19,35601.1450576
1_4_2013-07-26,36430.4828676
1_5_2012-11-02,22030.0874404
1_5_2012-11-09,21611.4462895
1_5_2012-11-16,21424.5513972
1_5_2012-11-23,22549.5380028
1_5_2012-11-30,22981.1189453
1_5_2012-12-07,23409.6346479
1_5_2012-12-14,24638.555835
1_5_2012-12-21,23662.9536446
1_5_2012-12-28,25413.9979744
1_5_2013-01-04,23835.431987
1_5_2013-01-11,23891.2305495
1_5_2013-01-18,24104.6587386
1_5_2013-01-25,24498.6508037
1_5_2013-02-01,23521.8407915
1_5_2013-02-08,25326.8548152
1_5_2013-02-15,25311.895951
1_5_2013-02-22,23597.3591479
1_5_2013-03-01,21550.3521598
1_5_2013-03-08,24055.5605957
1_5_2013-03-15,23163.5392412
1_5_2013-03-22,23074.8730712
1_5_2013-03-29,23308.5096182
1_5_2013-04-05,20859.9833865
1_5_2013-04-12,27587.9474736
1_5_2013-04-19,23569.0160755
1_5_2013-04-26,28425.3814985
1_5_2013-05-03,24875.5065856
1_5_2013-05-10,27490.3822872
1_5_2013-05-17,26792.203578
1_5_2013-05-24,24871.3354491
1_5_2013-05-31,50855.9044859
1_5_2013-06-07,27236.2708764
1_5_2013-06-14,31788.473407
1_5_2013-06-21,32457.6947407
1_5_2013-06-28,41506.8446092
1_5_2013-07-05,28319.4381754
1_5_2013-07-12,22449.4037938
1_5_2013-07-19,20664.3713665
1_5_2013-07-26,20701.1633854
1_6_2012-11-02,4101.99659228
1_6_2012-11-09,4932.09481553
1_6_2012-11-16,5944.72948612
1_6_2012-11-23,4931.84313567
1_6_2012-11-30,5128.8298262
1_6_2012-12-07,5750.58693335
1_6_2012-12-14,4692.09308027
1_6_2012-12-21,4313.02747571
1_6_2012-12-28,4243.30020888
1_6_2013-01-04,4196.59683044
1_6_2013-01-11,4779.14588203
1_6_2013-01-18,4360.7594231
1_6_2013-01-25,4282.32502186
1_6_2013-02-01,4458.85873463
1_6_2013-02-08,4100.56001152
1_6_2013-02-15,4139.90319092
1_6_2013-02-22,4161.16570879
1_6_2013-03-01,4361.61990258
1_6_2013-03-08,4039.53686706
1_6_2013-03-15,4252.70025149
1_6_2013-03-22,5445.91282927
1_6_2013-03-29,4237.24874066
1_6_2013-04-05,4718.5234633
1_6_2013-04-12,4144.50647608
1_6_2013-04-19,4703.53787232
1_6_2013-04-26,4442.53081304
1_6_2013-05-03,4927.61798951
1_6_2013-05-10,5381.1374575
1_6_2013-05-17,5375.02934236
1_6_2013-05-24,4056.89372195
1_6_2013-05-31,3617.76431717
1_6_2013-06-07,11567.0737812
1_6_2013-06-14,4880.10954617
1_6_2013-06-21,5689.83954024
1_6_2013-06-28,7323.9227344
1_6_2013-07-05,11804.5132378
1_6_2013-07-12,5656.5332061
1_6_2013-07-19,4205.97206258
1_6_2013-07-26,3596.97426901
1_7_2012-11-02,22188.8999579
1_7_2012-11-09,22742.2726171
1_7_2012-11-16,25624.8291191
1_7_2012-11-23,25306.5736208
1_7_2012-11-30,24329.4226868
1_7_2012-12-07,29147.2569725
1_7_2012-12-14,33545.0892767
1_7_2012-12-21,37048.1111827
1_7_2012-12-28,27561.9848572
1_7_2013-01-04,27242.7949801
1_7_2013-01-11,27762.6885259
1_7_2013-01-18,24225.3774874
1_7_2013-01-25,23928.4593505
1_7_2013-02-01,23286.0308871
1_7_2013-02-08,21734.7526492
1_7_2013-02-15,20324.4152621
1_7_2013-02-22,22091.6153372
1_7_2013-03-01,20751.807361
1_7_2013-03-08,20283.9828475
1_7_2013-03-15,19593.8069969
1_7_2013-03-22,20514.6709999
1_7_2013-03-29,21940.9857124
1_7_2013-04-05,20224.4162961
1_7_2013-04-12,20893.4324097
1_7_2013-04-19,20189.1593674
1_7_2013-04-26,20313.2635211
1_7_2013-05-03,20638.4043694
1_7_2013-05-10,20443.3880748
1_7_2013-05-17,21743.9838784
1_7_2013-05-24,22773.5879748
1_7_2013-05-31,23913.0149797
1_7_2013-06-07,25646.7705556
1_7_2013-06-14,49869.2717959
1_7_2013-06-21,37209.4516843
1_7_2013-06-28,45392.6509522
1_7_2013-07-05,61461.6035823
1_7_2013-07-12,96537.8857044
1_7_2013-07-19,26719.5576605
1_7_2013-07-26,21605.6434893
1_8_2012-11-02,38325.6292434
1_8_2012-11-09,38735.7119776
1_8_2012-11-16,36403.9142965
1_8_2012-11-23,35985.0771857
1_8_2012-11-30,36377.1168383
1_8_2012-12-07,39116.157495
1_8_2012-12-14,35664.7763144
1_8_2012-12-21,35220.9268323
1_8_2012-12-28,35077.6710278
1_8_2013-01-04,37424.1972326
1_8_2013-01-11,36049.7793325
1_8_2013-01-18,35084.0699591
1_8_2013-01-25,35084.7684883
1_8_2013-02-01,37290.2722157
1_8_2013-02-08,36472.2309481
1_8_2013-02-15,35767.0500807
1_8_2013-02-22,34825.3016504
1_8_2013-03-01,36069.8217378
1_8_2013-03-08,37918.9514985
1_8_2013-03-15,35932.1016349
1_8_2013-03-22,35215.4608541
1_8_2013-03-29,35968.8896617
1_8_2013-04-05,37135.984845
1_8_2013-04-12,35930.057322
1_8_2013-04-19,35004.1753858
1_8_2013-04-26,34551.821298
1_8_2013-05-03,35290.2833794
1_8_2013-05-10,36799.5361409
1_8_2013-05-17,34923.5570229
1_8_2013-05-24,35169.0588535
1_8_2013-05-31,34473.6728861
1_8_2013-06-07,36984.9326546
1_8_2013-06-14,36209.9313433
1_8_2013-06-21,35230.9412489
1_8_2013-06-28,34400.2225377
1_8_2013-07-05,37282.2725171
1_8_2013-07-12,36428.0707489
1_8_2013-07-19,36331.1635102
1_8_2013-07-26,35834.6186134
1_9_2012-11-02,29880.0125926
1_9_2012-11-09,26599.2448289
1_9_2012-11-16,26166.4965014
1_9_2012-11-23,27704.8983099
1_9_2012-11-30,29810.7512629
1_9_2012-12-07,24850.8318315
1_9_2012-12-14,23805.7425989
1_9_2012-12-21,24260.3003233
1_9_2012-12-28,23047.7970808
1_9_2013-01-04,20703.2184971
1_9_2013-01-11,21217.8148515
1_9_2013-01-18,21049.752409
1_9_2013-01-25,30708.924378
1_9_2013-02-01,31414.2594166
1_9_2013-02-08,25805.0281949
1_9_2013-02-15,26585.8176931
1_9_2013-02-22,36158.0860346
1_9_2013-03-01,32392.0140032
1_9_2013-03-08,31206.7126825
1_9_2013-03-15,32305.9765282
1_9_2013-03-22,34095.774711
1_9_2013-03-29,43642.6340069
1_9_2013-04-05,36583.1830869
1_9_2013-04-12,30750.728887
1_9_2013-04-19,38383.3122758
1_9_2013-04-26,26937.0639237
1_9_2013-05-03,28779.66731
1_9_2013-05-10,29971.2433722
1_9_2013-05-17,39441.6882285
1_9_2013-05-24,26847.8364839
1_9_2013-05-31,22435.0165638
1_9_2013-06-07,20321.0328732
1_9_2013-06-14,19381.3543706
1_9_2013-06-21,20489.4738821
1_9_2013-06-28,22709.9251355
1_9_2013-07-05,20917.3079916
1_9_2013-07-12,23231.3531759
1_9_2013-07-19,24107.8200438
1_9_2013-07-26,24658.2369776
1_10_2012-11-02,30237.1006024
1_10_2012-11-09,30740.4896251
1_10_2012-11-16,28691.632714
1_10_2012-11-23,30714.0529314
1_10_2012-11-30,30485.3227735
1_10_2012-12-07,30809.7870205
1_10_2012-12-14,30745.637754
1_10_2012-12-21,30761.396974
1_10_2012-12-28,28663.4407651
1_10_2013-01-04,30189.237619
1_10_2013-01-11,27103.786144
1_10_2013-01-18,28292.0887441
1_10_2013-01-25,27559.4106102
1_10_2013-02-01,32603.0654981
1_10_2013-02-08,34277.9761543
1_10_2013-02-15,35725.6885349
1_10_2013-02-22,34557.0713294
1_10_2013-03-01,35700.9547145
1_10_2013-03-08,33842.8684915
1_10_2013-03-15,32520.1015196
1_10_2013-03-22,32748.3807268
1_10_2013-03-29,37788.9229564
1_10_2013-04-05,34370.4517253
1_10_2013-04-12,30869.3474521
1_10_2013-04-19,31183.3203308
1_10_2013-04-26,30566.9026203
1_10_2013-05-03,33957.8822528
1_10_2013-05-10,31961.4681613
1_10_2013-05-17,30921.0903168
1_10_2013-05-24,32681.813939
1_10_2013-05-31,34299.4391939
1_10_2013-06-07,33901.9065987
1_10_2013-06-14,31982.1817023
1_10_2013-06-21,32030.5794855
1_10_2013-06-28,32019.8357007
1_10_2013-07-05,35149.2717101
1_10_2013-07-12,31224.3828722
1_10_2013-07-19,30093.1158463
1_10_2013-07-26,30662.5343789
1_11_2012-11-02,25588.280461
1_11_2012-11-09,29172.0212751
1_11_2012-11-16,26384.903054
1_11_2012-11-23,26475.9068339
1_11_2012-11-30,29560.2818551
1_11_2012-12-07,32609.9978596
1_11_2012-12-14,24482.0398633
1_11_2012-12-21,23652.9905726
1_11_2012-12-28,33666.1141502
1_11_2013-01-04,27275.5152451
1_11_2013-01-11,22378.3204476
1_11_2013-01-18,24234.1737224
1_11_2013-01-25,23467.7174735
1_11_2013-02-01,23703.6697174
1_11_2013-02-08,21632.3844454
1_11_2013-02-15,21172.0288468
1_11_2013-02-22,20908.543058
1_11_2013-03-01,23238.9275736
1_11_2013-03-08,25190.7902065
1_11_2013-03-15,21564.1451939
1_11_2013-03-22,22793.845971
1_11_2013-03-29,24204.0501897
1_11_2013-04-05,25116.1736585
1_11_2013-04-12,24046.6082411
1_11_2013-04-19,22381.9456995
1_11_2013-04-26,24715.6052923
1_11_2013-05-03,23627.0550744
1_11_2013-05-10,26888.8884571
1_11_2013-05-17,31140.1134473
1_11_2013-05-24,33265.7300757
1_11_2013-05-31,32411.5528354
1_11_2013-06-07,32293.0051015
1_11_2013-06-14,29684.7653418
1_11_2013-06-21,27901.1973598
1_11_2013-06-28,33366.1918345
1_11_2013-07-05,32140.6134907
1_11_2013-07-12,28335.4431814
1_11_2013-07-19,27909.1020227
1_11_2013-07-26,25367.1439622
1_12_2012-11-02,9631.96959134
1_12_2012-11-09,10600.7791519
1_12_2012-11-16,9557.08764545
1_12_2012-11-23,9471.64890542
1_12_2012-11-30,8909.19994423
1_12_2012-12-07,10338.5900004
1_12_2012-12-14,10719.4164831
1_12_2012-12-21,10796.7230392
1_12_2012-12-28,10144.0696646
1_12_2013-01-04,9453.51125872
1_12_2013-01-11,10448.4876443
1_12_2013-01-18,10012.1059957
1_12_2013-01-25,8785.99460395
1_12_2013-02-01,9247.09257501
1_12_2013-02-08,9323.4285964
1_12_2013-02-15,8647.09493219
1_12_2013-02-22,9630.67374644
1_12_2013-03-01,9195.46708318
1_12_2013-03-08,8740.35839266
1_12_2013-03-15,9643.10840023
1_12_2013-03-22,9950.82080629
1_12_2013-03-29,9225.71529774
1_12_2013-04-05,10456.6323358
1_12_2013-04-12,10407.8260803
1_12_2013-04-19,9828.05471356
1_12_2013-04-26,11375.0468085
1_12_2013-05-03,11705.6020355
1_12_2013-05-10,11188.4223779
1_12_2013-05-17,11755.2892082
1_12_2013-05-24,11366.3377348
1_12_2013-05-31,11252.2552489
1_12_2013-06-07,10945.1451165
1_12_2013-06-14,10971.9263518
1_12_2013-06-21,11041.6075383
1_12_2013-06-28,11319.1161665
1_12_2013-07-05,11723.7853372
1_12_2013-07-12,10704.2584179
1_12_2013-07-19,10412.336462
1_12_2013-07-26,11758.4780292
1_13_2012-11-02,39877.7473168
1_13_2012-11-09,40175.4645653
1_13_2012-11-16,40131.8543404
1_13_2012-11-23,38010.8026718
1_13_2012-11-30,37386.5630574
1_13_2012-12-07,39919.2397827
1_13_2012-12-14,39335.9299094
1_13_2012-12-21,37348.6006979
1_13_2012-12-28,37806.74178
1_13_2013-01-04,40352.132056
1_13_2013-01-11,37095.3859141
1_13_2013-01-18,36203.4535643
1_13_2013-01-25,36059.031106
1_13_2013-02-01,39086.5767291
1_13_2013-02-08,37293.592755
1_13_2013-02-15,38561.7533314
1_13_2013-02-22,35384.0217351
1_13_2013-03-01,37481.3370202
1_13_2013-03-08,39153.821771
1_13_2013-03-15,37615.6637606
1_13_2013-03-22,37013.2630534
1_13_2013-03-29,37610.5416395
1_13_2013-04-05,39974.6148393
1_13_2013-04-12,40012.2210763
1_13_2013-04-19,37330.9235991
1_13_2013-04-26,36965.451301
1_13_2013-05-03,38745.5558802
1_13_2013-05-10,38901.2122539
1_13_2013-05-17,37490.4449162
1_13_2013-05-24,36140.376064
1_13_2013-05-31,37016.5615167
1_13_2013-06-07,38143.2697293
1_13_2013-06-14,38947.9999451
1_13_2013-06-21,36214.8201194
1_13_2013-06-28,36492.8854417
1_13_2013-07-05,38978.8745466
1_13_2013-07-12,39316.0802545
1_13_2013-07-19,37521.3874153
1_13_2013-07-26,37979.9216929
1_14_2012-11-02,12970.9548205
1_14_2012-11-09,14697.8551696
1_14_2012-11-16,14547.5862103
1_14_2012-11-23,14197.8543441
1_14_2012-11-30,14485.092236
1_14_2012-12-07,14911.1405323
1_14_2012-12-14,15901.4718459
1_14_2012-12-21,15119.1482211
1_14_2012-12-28,14365.5814247
1_14_2013-01-04,14419.6219252
1_14_2013-01-11,15450.739934
1_14_2013-01-18,15205.2202302
1_14_2013-01-25,15170.2720189
1_14_2013-02-01,15161.5562028
1_14_2013-02-08,15540.332988
1_14_2013-02-15,15004.8456229
1_14_2013-02-22,15540.4535578
1_14_2013-03-01,14288.8864604
1_14_2013-03-08,14760.4275313
1_14_2013-03-15,14293.0121622
1_14_2013-03-22,14856.3460648
1_14_2013-03-29,14299.2819218
1_14_2013-04-05,14073.5686146
1_14_2013-04-12,15128.7113225
1_14_2013-04-19,14832.6548477
1_14_2013-04-26,17894.2598432
1_14_2013-05-03,27020.5106428
1_14_2013-05-10,16624.5551637
1_14_2013-05-17,17441.7037663
1_14_2013-05-24,21892.0801474
1_14_2013-05-31,31527.9588574
1_14_2013-06-07,18464.4689566
1_14_2013-06-14,16345.1029779
1_14_2013-06-21,14291.4435169
1_14_2013-06-28,13908.5272427
1_14_2013-07-05,13342.8721428
1_14_2013-07-12,14513.881181
1_14_2013-07-19,15293.4887397
1_14_2013-07-26,16127.8237815
1_16_2012-11-02,6385.24702909
1_16_2012-11-09,7263.38602356
1_16_2012-11-16,7536.6760014
1_16_2012-11-23,7645.8001499
1_16_2012-11-30,8738.1796991
1_16_2012-12-07,6303.48830767
1_16_2012-12-14,7351.48065315
1_16_2012-12-21,9318.20574116
1_16_2012-12-28,11878.2381747
1_16_2013-01-04,8905.64264229
1_16_2013-01-11,10187.3085398
1_16_2013-01-18,11388.6638792
1_16_2013-01-25,11985.4994746
1_16_2013-02-01,13989.6541371
1_16_2013-02-08,14803.888941
1_16_2013-02-15,17298.8759709
1_16_2013-02-22,20540.1466836
1_16_2013-03-01,26382.9259678
1_16_2013-03-08,28854.103951
1_16_2013-03-15,29587.8586479
1_16_2013-03-22,37506.5015817
1_16_2013-03-29,40830.7245122
1_16_2013-04-05,38444.8252089
1_16_2013-04-12,41988.6876714
1_16_2013-04-19,41873.4701599
1_16_2013-04-26,41730.1065533
1_16_2013-05-03,37737.7688295
1_16_2013-05-10,36536.9645749
1_16_2013-05-17,38195.777558
1_16_2013-05-24,35319.915195
1_16_2013-05-31,36094.4615232
1_16_2013-06-07,39213.4174428
1_16_2013-06-14,35344.2083275
1_16_2013-06-21,35279.7936741
1_16_2013-06-28,30577.6565236
1_16_2013-07-05,31210.8660836
1_16_2013-07-12,29862.1726999
1_16_2013-07-19,25823.8655655
1_16_2013-07-26,22825.3133242
1_17_2012-11-02,8560.86573031
1_17_2012-11-09,8989.10578717
1_17_2012-11-16,8297.91720012
1_17_2012-11-23,9209.99244309
1_17_2012-11-30,8287.11664653
1_17_2012-12-07,8489.62599582
1_17_2012-12-14,8242.4312843
1_17_2012-12-21,8245.97622682
1_17_2012-12-28,8203.81738581
1_17_2013-01-04,8460.85151432
1_17_2013-01-11,8668.9570758
1_17_2013-01-18,8489.21899975
1_17_2013-01-25,8167.16590826
1_17_2013-02-01,8543.23278045
1_17_2013-02-08,8448.18836072
1_17_2013-02-15,9654.63722677
1_17_2013-02-22,11004.7840631
1_17_2013-03-01,9682.39378264
1_17_2013-03-08,9988.63038749
1_17_2013-03-15,10568.5697166
1_17_2013-03-22,14041.5180793
1_17_2013-03-29,10173.2688041
1_17_2013-04-05,8639.86260087
1_17_2013-04-12,9344.69765221
1_17_2013-04-19,8691.78439922
1_17_2013-04-26,8399.52418545
1_17_2013-05-03,8690.10001618
1_17_2013-05-10,9938.87482932
1_17_2013-05-17,10582.0110195
1_17_2013-05-24,9249.35913474
1_17_2013-05-31,10232.6399357
1_17_2013-06-07,10477.4625647
1_17_2013-06-14,8906.67209641
1_17_2013-06-21,8246.59971216
1_17_2013-06-28,8765.96876596
1_17_2013-07-05,8950.95289663
1_17_2013-07-12,7979.24731634
1_17_2013-07-19,8703.94321965
1_17_2013-07-26,8444.71016122
1_18_2012-11-02,17960.114695
1_18_2012-11-09,15615.1698503
1_18_2012-11-16,16129.4619707
1_18_2012-11-23,24145.5111612
1_18_2012-11-30,32428.7731859
1_18_2012-12-07,28473.0472721
1_18_2012-12-14,24564.1105837
1_18_2012-12-21,18443.3718612
1_18_2012-12-28,17653.3673965
1_18_2013-01-04,10364.4719841
1_18_2013-01-11,8040.42211078
1_18_2013-01-18,6988.12725699
1_18_2013-01-25,5967.30005686
1_18_2013-02-01,5904.02724513
1_18_2013-02-08,10068.8472046
1_18_2013-02-15,17328.0080397
1_18_2013-02-22,4559.56527791
1_18_2013-03-01,3863.00622716
1_18_2013-03-08,3273.75574112
1_18_2013-03-15,3281.85488744
1_18_2013-03-22,3460.38269728
1_18_2013-03-29,3985.09748858
1_18_2013-04-05,8976.92762896
1_18_2013-04-12,4114.27590131
1_18_2013-04-19,1680.32196906
1_18_2013-04-26,2227.7417026
1_18_2013-05-03,2755.03001553
1_18_2013-05-10,2972.82062214
1_18_2013-05-17,3122.92271658
1_18_2013-05-24,3410.37424881
1_18_2013-06-07,3768.85195641
1_18_2013-07-05,4154.99214743
1_19_2012-11-02,1308.07199054
1_19_2012-11-09,1537.32738517
1_19_2012-11-16,1046.85344899
1_19_2012-11-23,925.872292122
1_19_2012-11-30,1022.02441112
1_19_2012-12-07,889.347360777
1_19_2012-12-14,1013.59134925
1_19_2012-12-21,1150.93701851
1_19_2012-12-28,1037.09621062
1_19_2013-01-04,1015.52209866
1_19_2013-01-11,1039.39930993
1_19_2013-01-18,968.128410925
1_19_2013-01-25,1333.97858221
1_19_2013-02-01,1200.15187988
1_19_2013-02-08,1016.57764451
1_19_2013-02-15,1026.34081902
1_19_2013-02-22,955.045782939
1_19_2013-03-01,925.342807609
1_19_2013-03-08,1159.94402119
1_19_2013-03-15,850.386546006
1_19_2013-03-22,1203.9375266
1_19_2013-03-29,1449.31235839
1_19_2013-04-05,1295.04752022
1_19_2013-04-12,1080.19667551
1_19_2013-04-19,1264.80309034
1_19_2013-04-26,1161.10071396
1_19_2013-05-03,1060.3847408
1_19_2013-05-10,1180.91267894
1_19_2013-05-17,1065.53677865
1_19_2013-05-24,1203.75142992
1_19_2013-05-31,1061.71512625
1_19_2013-06-07,1051.6439221
1_19_2013-06-14,1105.12861918
1_19_2013-06-21,1009.30537678
1_19_2013-06-28,1015.89244192
1_19_2013-07-05,1129.55661523
1_19_2013-07-12,1229.09721186
1_19_2013-07-19,993.257746618
1_19_2013-07-26,1163.94642563
1_20_2012-11-02,3307.00901984
1_20_2012-11-09,3159.17319187
1_20_2012-11-16,3338.01661936
1_20_2012-11-23,3042.26140662
1_20_2012-11-30,4611.66045218
1_20_2012-12-07,3089.46113884
1_20_2012-12-14,3392.13437769
1_20_2012-12-21,3562.6670625
1_20_2012-12-28,4780.44658535
1_20_2013-01-04,3748.10495828
1_20_2013-01-11,3503.62772438
1_20_2013-01-18,4061.69451007
1_20_2013-01-25,3963.5414881
1_20_2013-02-01,3631.70622207
1_20_2013-02-08,4052.94823266
1_20_2013-02-15,4981.14764001
1_20_2013-02-22,4825.25159179
1_20_2013-03-01,4376.2986481
1_20_2013-03-08,4688.35578224
1_20_2013-03-15,5788.77309453
1_20_2013-03-22,4474.71021448
1_20_2013-03-29,4171.9672593
1_20_2013-04-05,4623.14544425
1_20_2013-04-12,4121.33586617
1_20_2013-04-19,3737.33838977
1_20_2013-04-26,4280.48768389
1_20_2013-05-03,4419.38307841
1_20_2013-05-10,4507.45628296
1_20_2013-05-17,4261.30010367
1_20_2013-05-24,4828.33547555
1_20_2013-05-31,4290.42802197
1_20_2013-06-07,4303.41843469
1_20_2013-06-14,4507.43386047
1_20_2013-06-21,4079.33427298
1_20_2013-06-28,4622.70347916
1_20_2013-07-05,4460.28449389
1_20_2013-07-12,4752.56772509
1_20_2013-07-19,3889.90855736
1_20_2013-07-26,4433.33652431
1_21_2012-11-02,7710.47337764
1_21_2012-11-09,6860.52296812
1_21_2012-11-16,7657.11079192
1_21_2012-11-23,7866.66452458
1_21_2012-11-30,7697.0102718
1_21_2012-12-07,7205.63755669
1_21_2012-12-14,8063.59655121
1_21_2012-12-21,7669.97275077
1_21_2012-12-28,7655.50878558
1_21_2013-01-04,7868.69307825
1_21_2013-01-11,8050.02380679
1_21_2013-01-18,8266.21171667
1_21_2013-01-25,8494.81881655
1_21_2013-02-01,8086.41764906
1_21_2013-02-08,8213.15470835
1_21_2013-02-15,8130.72692844
1_21_2013-02-22,8424.79106675
1_21_2013-03-01,8163.08884823
1_21_2013-03-08,8644.31060988
1_21_2013-03-15,8034.64542609
1_21_2013-03-22,8003.02670929
1_21_2013-03-29,8618.89085341
1_21_2013-04-05,7985.27235466
1_21_2013-04-12,8021.13946312
1_21_2013-04-19,8113.12653443
1_21_2013-04-26,8385.73473822
1_21_2013-05-03,8336.45270515
1_21_2013-05-10,7690.33624882
1_21_2013-05-17,8938.14630137
1_21_2013-05-24,7710.0909983
1_21_2013-05-31,8617.97612829
1_21_2013-06-07,9099.329512
1_21_2013-06-14,10478.3295141
1_21_2013-06-21,7408.93513378
1_21_2013-06-28,7212.05160975
1_21_2013-07-05,7180.76901212
1_21_2013-07-12,7162.02150495
1_21_2013-07-19,7095.71100198
1_21_2013-07-26,7708.78963869
1_22_2012-11-02,7680.6961624
1_22_2012-11-09,8762.26768778
1_22_2012-11-16,8352.75825046
1_22_2012-11-23,8021.30812281
1_22_2012-11-30,8912.8116577
1_22_2012-12-07,7880.84282468
1_22_2012-12-14,8752.98957627
