Id,Weekly_Sales
1_3_2013-02-08,9283.09
1_3_2013-02-15,9283.09
1_3_2013-02-22,9283.09
1_3_2013-03-01,9283.09
1_3_2013-03-08,9283.09
1_3_2013-03-15,9283.09
1_3_2013-03-22,9283.09
1_3_2013-03-29,9283.09
1_3_2013-04-05,9283.09
1_3_2013-04-12,9283.09
1_3_2013-04-19,9283.09
1_3_2013-04-26,9283.09
1_3_2013-05-03,9283.09
1_3_2013-05-10,9283.09
1_3_2013-05-17,9283.09
1_3_2013-05-24,9283.09
1_3_2013-05-31,9283.09
1_3_2013-06-07,9283.09
1_3_2013-06-14,9283.09
1_3_2013-06-21,9283.09
1_3_2013-06-28,9283.09
1_3_2013-07-05,9283.09
1_3_2013-07-12,9283.09
1_3_2013-07-19,9283.09
1_3_2013-07-26,9283.09
1_4_2012-11-02,39311.93
1_4_2012-11-09,39311.93
1_4_2012-11-16,39311.93
1_4_2012-11-23,39311.93
1_4_2012-11-30,39311.93
1_4_2012-12-07,39311.93
1_4_2012-12-14,39311.93
1_4_2012-12-21,39311.93
1_4_2012-12-28,39311.93
1_4_2013-01-04,39311.93
1_4_2013-01-11,39311.93
1_4_2013-01-18,39311.93
1_4_2013-01-25,39311.93
1_4_2013-02-01,39311.93
1_4_2013-02-08,39311.93
1_4_2013-02-15,39311.93
1_4_2013-02-22,39311.93
1_4_2013-03-01,39311.93
1_4_2013-03-08,39311.93
1_4_2013-03-15,39311.93
1_4_2013-03-22,39311.93
1_4_2013-03-29,39311.93
1_4_2013-04-05,39311.93
1_4_2013-04-12,39311.93
1_4_2013-04-19,39311.93
1_4_2013-04-26,39311.93
1_4_2013-05-03,39311.93
1_4_2013-05-10,39311.93
1_4_2013-05-17,39311.93
1_4_2013-05-24,39311.93
1_4_2013-05-31,39311.93
1_4_2013-06-07,39311.93
1_4_2013-06-14,39311.93
1_4_2013-06-21,39311.93
1_4_2013-06-28,39311.93
1_4_2013-07-05,39311.93
1_4_2013-07-12,39311.93
1_4_2013-07-19,39311.93
1_4_2013-07-26,39311.93
1_5_2012-11-02,23698.89
1_5_2012-11-09,23698.89
1_5_2012-11-16,23698.89
1_5_2012-11-23,23698.89
1_5_2012-11-30,23698.89
1_5_2012-12-07,23698.89
1_5_2012-12-14,23698.89
1_5_2012-12-21,23698.89
1_5_2012-12-28,23698.89
1_5_2013-01-04,23698.89
1_5_2013-01-11,23698.89
1_5_2013-01-18,23698.89
1_5_2013-01-25,23698.89
1_5_2013-02-01,23698.89
1_5_2013-02-08,23698.89
1_5_2013-02-15,23698.89
1_5_2013-02-22,23698.89
1_5_2013-03-01,23698.89
1_5_2013-03-08,23698.89
1_5_2013-03-15,23698.89
1_5_2013-03-22,23698.89
1_5_2013-03-29,23698.89
1_5_2013-04-05,23698.89
1_5_2013-04-12,23698.89
1_5_2013-04-19,23698.89
1_5_2013-04-26,23698.89
1_5_2013-05-03,23698.89
1_5_2013-05-10,23698.89
1_5_2013-05-17,23698.89
1_5_2013-05-24,23698.89
1_5_2013-05-31,23698.89
1_5_2013-06-07,23698.89
1_5_2013-06-14,23698.89
1_5_2013-06-21,23698.89
1_5_2013-06-28,23698.89
1_5_2013-07-05,23698.89
1_5_2013-07-12,23698.89
1_5_2013-07-19,23698.89
1_5_2013-07-26,23698.89
1_6_2012-11-02,5111.85
1_6_2012-11-09,5111.85
1_6_2012-11-16,5111.85
1_6_2012-11-23,5111.85
1_6_2012-11-30,5111.85
1_6_2012-12-07,5111.85
1_6_2012-12-14,5111.85
1_6_2012-12-21,5111.85
1_6_2012-12-28,5111.85
1_6_2013-01-04,5111.85
1_6_2013-01-11,5111.85
1_6_2013-01-18,5111.85
1_6_2013-01-25,5111.85
1_6_2013-02-01,5111.85
1_6_2013-02-08,5111.85
1_6_2013-02-15,5111.85
1_6_2013-02-22,5111.85
1_6_2013-03-01,5111.85
1_6_2013-03-08,5111.85
1_6_2013-03-15,5111.85
1_6_2013-03-22,5111.85
1_6_2013-03-29,5111.85
1_6_2013-04-05,5111.85
1_6_2013-04-12,5111.85
1_6_2013-04-19,5111.85
1_6_2013-04-26,5111.85
1_6_2013-05-03,5111.85
1_6_2013-05-10,5111.85
1_6_2013-05-17,5111.85
1_6_2013-05-24,5111.85
1_6_2013-05-31,5111.85
1_6_2013-06-07,5111.85
1_6_2013-06-14,5111.85
1_6_2013-06-21,5111.85
1_6_2013-06-28,5111.85
1_6_2013-07-05,5111.85
1_6_2013-07-12,5111.85
1_6_2013-07-19,5111.85
1_6_2013-07-26,5111.85
1_7_2012-11-02,21449.85
1_7_2012-11-09,21449.85
1_7_2012-11-16,21449.85
1_7_2012-11-23,21449.85
1_7_2012-11-30,21449.85
1_7_2012-12-07,21449.85
1_7_2012-12-14,21449.85
1_7_2012-12-21,21449.85
1_7_2012-12-28,21449.85
1_7_2013-01-04,21449.85
1_7_2013-01-11,21449.85
1_7_2013-01-18,21449.85
1_7_2013-01-25,21449.85
1_7_2013-02-01,21449.85
1_7_2013-02-08,21449.85
1_7_2013-02-15,21449.85
1_7_2013-02-22,21449.85
1_7_2013-03-01,21449.85
1_7_2013-03-08,21449.85
1_7_2013-03-15,21449.85
1_7_2013-03-22,21449.85
1_7_2013-03-29,21449.85
1_7_2013-04-05,21449.85
1_7_2013-04-12,21449.85
1_7_2013-04-19,21449.85
1_7_2013-04-26,21449.85
1_7_2013-05-03,21449.85
1_7_2013-05-10,21449.85
1_7_2013-05-17,21449.85
1_7_2013-05-24,21449.85
1_7_2013-05-31,21449.85
1_7_2013-06-07,21449.85
1_7_2013-06-14,21449.85
1_7_2013-06-21,21449.85
1_7_2013-06-28,21449.85
1_7_2013-07-05,21449.85
1_7_2013-07-12,21449.85
1_7_2013-07-19,21449.85
1_7_2013-07-26,21449.85
1_8_2012-11-02,42663.75
1_8_2012-11-09,42663.75
1_8_2012-11-16,42663.75
1_8_2012-11-23,42663.75
1_8_2012-11-30,42663.75
1_8_2012-12-07,42663.75
1_8_2012-12-14,42663.75
1_8_2012-12-21,42663.75
1_8_2012-12-28,42663.75
1_8_2013-01-04,42663.75
1_8_2013-01-11,42663.75
1_8_2013-01-18,42663.75
1_8_2013-01-25,42663.75
1_8_2013-02-01,42663.75
1_8_2013-02-08,42663.75
1_8_2013-02-15,42663.75
1_8_2013-02-22,42663.75
1_8_2013-03-01,42663.75
1_8_2013-03-08,42663.75
1_8_2013-03-15,42663.75
1_8_2013-03-22,42663.75
1_8_2013-03-29,42663.75
1_8_2013-04-05,42663.75
1_8_2013-04-12,42663.75
1_8_2013-04-19,42663.75
1_8_2013-04-26,42663.75
1_8_2013-05-03,42663.75
1_8_2013-05-10,42663.75
1_8_2013-05-17,42663.75
1_8_2013-05-24,42663.75
1_8_2013-05-31,42663.75
1_8_2013-06-07,42663.75
1_8_2013-06-14,42663.75
1_8_2013-06-21,42663.75
1_8_2013-06-28,42663.75
1_8_2013-07-05,42663.75
1_8_2013-07-12,42663.75
1_8_2013-07-19,42663.75
1_8_2013-07-26,42663.75
1_9_2012-11-02,48794.36
1_9_2012-11-09,48794.36
1_9_2012-11-16,48794.36
1_9_2012-11-23,48794.36
1_9_2012-11-30,48794.36
1_9_2012-12-07,48794.36
1_9_2012-12-14,48794.36
1_9_2012-12-21,48794.36
1_9_2012-12-28,48794.36
1_9_2013-01-04,48794.36
1_9_2013-01-11,48794.36
1_9_2013-01-18,48794.36
1_9_2013-01-25,48794.36
1_9_2013-02-01,48794.36
1_9_2013-02-08,48794.36
1_9_2013-02-15,48794.36
1_9_2013-02-22,48794.36
1_9_2013-03-01,48794.36
1_9_2013-03-08,48794.36
1_9_2013-03-15,48794.36
1_9_2013-03-22,48794.36
1_9_2013-03-29,48794.36
1_9_2013-04-05,48794.36
1_9_2013-04-12,48794.36
1_9_2013-04-19,48794.36
1_9_2013-04-26,48794.36
1_9_2013-05-03,48794.36
1_9_2013-05-10,48794.36
1_9_2013-05-17,48794.36
1_9_2013-05-24,48794.36
1_9_2013-05-31,48794.36
1_9_2013-06-07,48794.36
1_9_2013-06-14,48794.36
1_9_2013-06-21,48794.36
1_9_2013-06-28,48794.36
1_9_2013-07-05,48794.36
1_9_2013-07-12,48794.36
1_9_2013-07-19,48794.36
1_9_2013-07-26,48794.36
1_10_2012-11-02,24500.27
1_10_2012-11-09,24500.27
1_10_2012-11-16,24500.27
1_10_2012-11-23,24500.27
1_10_2012-11-30,24500.27
1_10_2012-12-07,24500.27
1_10_2012-12-14,24500.27
1_10_2012-12-21,24500.27
1_10_2012-12-28,24500.27
1_10_2013-01-04,24500.27
1_10_2013-01-11,24500.27
1_10_2013-01-18,24500.27
1_10_2013-01-25,24500.27
1_10_2013-02-01,24500.27
1_10_2013-02-08,24500.27
1_10_2013-02-15,24500.27
1_10_2013-02-22,24500.27
1_10_2013-03-01,24500.27
1_10_2013-03-08,24500.27
1_10_2013-03-15,24500.27
1_10_2013-03-22,24500.27
1_10_2013-03-29,24500.27
1_10_2013-04-05,24500.27
1_10_2013-04-12,24500.27
1_10_2013-04-19,24500.27
1_10_2013-04-26,24500.27
1_10_2013-05-03,24500.27
1_10_2013-05-10,24500.27
1_10_2013-05-17,24500.27
1_10_2013-05-24,24500.27
1_10_2013-05-31,24500.27
1_10_2013-06-07,24500.27
1_10_2013-06-14,24500.27
1_10_2013-06-21,24500.27
1_10_2013-06-28,24500.27
1_10_2013-07-05,24500.27
1_10_2013-07-12,24500.27
1_10_2013-07-19,24500.27
1_10_2013-07-26,24500.27
1_11_2012-11-02,27469.93
1_11_2012-11-09,27469.93
1_11_2012-11-16,27469.93
1_11_2012-11-23,27469.93
1_11_2012-11-30,27469.93
1_11_2012-12-07,27469.93
1_11_2012-12-14,27469.93
1_11_2012-12-21,27469.93
1_11_2012-12-28,27469.93
1_11_2013-01-04,27469.93
1_11_2013-01-11,27469.93
1_11_2013-01-18,27469.93
1_11_2013-01-25,27469.93
1_11_2013-02-01,27469.93
1_11_2013-02-08,27469.93
1_11_2013-02-15,27469.93
1_11_2013-02-22,27469.93
1_11_2013-03-01,27469.93
1_11_2013-03-08,27469.93
1_11_2013-03-15,27469.93
1_11_2013-03-22,27469.93
1_11_2013-03-29,27469.93
1_11_2013-04-05,27469.93
1_11_2013-04-12,27469.93
1_11_2013-04-19,27469.93
1_11_2013-04-26,27469.93
1_11_2013-05-03,27469.93
1_11_2013-05-10,27469.93
1_11_2013-05-17,27469.93
1_11_2013-05-24,27469.93
1_11_2013-05-31,27469.93
1_11_2013-06-07,27469.93
1_11_2013-06-14,27469.93
1_11_2013-06-21,27469.93
1_11_2013-06-28,27469.93
1_11_2013-07-05,27469.93
1_11_2013-07-12,27469.93
1_11_2013-07-19,27469.93
1_11_2013-07-26,27469.93
1_12_2012-11-02,7204.15
1_12_2012-11-09,7204.15
1_12_2012-11-16,7204.15
1_12_2012-11-23,7204.15
1_12_2012-11-30,7204.15
1_12_2012-12-07,7204.15
1_12_2012-12-14,7204.15
1_12_2012-12-21,7204.15
1_12_2012-12-28,7204.15
1_12_2013-01-04,7204.15
1_12_2013-01-11,7204.15
1_12_2013-01-18,7204.15
1_12_2013-01-25,7204.15
1_12_2013-02-01,7204.15
1_12_2013-02-08,7204.15
1_12_2013-02-15,7204.15
1_12_2013-02-22,7204.15
1_12_2013-03-01,7204.15
1_12_2013-03-08,7204.15
1_12_2013-03-15,7204.15
1_12_2013-03-22,7204.15
1_12_2013-03-29,7204.15
1_12_2013-04-05,7204.15
1_12_2013-04-12,7204.15
1_12_2013-04-19,7204.15
1_12_2013-04-26,7204.15
1_12_2013-05-03,7204.15
1_12_2013-05-10,7204.15
1_12_2013-05-17,7204.15
1_12_2013-05-24,7204.15
1_12_2013-05-31,7204.15
1_12_2013-06-07,7204.15
1_12_2013-06-14,7204.15
1_12_2013-06-21,7204.15
1_12_2013-06-28,7204.15
1_12_2013-07-05,7204.15
1_12_2013-07-12,7204.15
1_12_2013-07-19,7204.15
1_12_2013-07-26,7204.15
1_13_2012-11-02,40940.78
1_13_2012-11-09,40940.78
1_13_2012-11-16,40940.78
1_13_2012-11-23,40940.78
1_13_2012-11-30,40940.78
1_13_2012-12-07,40940.78
1_13_2012-12-14,40940.78
1_13_2012-12-21,40940.78
1_13_2012-12-28,40940.78
1_13_2013-01-04,40940.78
1_13_2013-01-11,40940.78
1_13_2013-01-18,40940.78
1_13_2013-01-25,40940.78
1_13_2013-02-01,40940.78
1_13_2013-02-08,40940.78
1_13_2013-02-15,40940.78
1_13_2013-02-22,40940.78
1_13_2013-03-01,40940.78
1_13_2013-03-08,40940.78
1_13_2013-03-15,40940.78
1_13_2013-03-22,40940.78
1_13_2013-03-29,40940.78
1_13_2013-04-05,40940.78
1_13_2013-04-12,40940.78
1_13_2013-04-19,40940.78
1_13_2013-04-26,40940.78
1_13_2013-05-03,40940.78
1_13_2013-05-10,40940.78
1_13_2013-05-17,40940.78
1_13_2013-05-24,40940.78
1_13_2013-05-31,40940.78
1_13_2013-06-07,40940.78
1_13_2013-06-14,40940.78
1_13_2013-06-21,40940.78
1_13_2013-06-28,40940.78
1_13_2013-07-05,40940.78
1_13_2013-07-12,40940.78
1_13_2013-07-19,40940.78
1_13_2013-07-26,40940.78
1_14_2012-11-02,13550.53
1_14_2012-11-09,13550.53
1_14_2012-11-16,13550.53
1_14_2012-11-23,13550.53
1_14_2012-11-30,13550.53
1_14_2012-12-07,13550.53
1_14_2012-12-14,13550.53
1_14_2012-12-21,13550.53
1_14_2012-12-28,13550.53
1_14_2013-01-04,13550.53
1_14_2013-01-11,13550.53
1_14_2013-01-18,13550.53
1_14_2013-01-25,13550.53
1_14_2013-02-01,13550.53
1_14_2013-02-08,13550.53
1_14_2013-02-15,13550.53
1_14_2013-02-22,13550.53
1_14_2013-03-01,13550.53
1_14_2013-03-08,13550.53
1_14_2013-03-15,13550.53
1_14_2013-03-22,13550.53
1_14_2013-03-29,13550.53
1_14_2013-04-05,13550.53
1_14_2013-04-12,13550.53
1_14_2013-04-19,13550.53
1_14_2013-04-26,13550.53
1_14_2013-05-03,13550.53
1_14_2013-05-10,13550.53
1_14_2013-05-17,13550.53
1_14_2013-05-24,13550.53
1_14_2013-05-31,13550.53
1_14_2013-06-07,13550.53
1_14_2013-06-14,13550.53
1_14_2013-06-21,13550.53
1_14_2013-06-28,13550.53
1_14_2013-07-05,13550.53
1_14_2013-07-12,13550.53
1_14_2013-07-19,13550.53
1_14_2013-07-26,13550.53
1_16_2012-11-02,6560.94
1_16_2012-11-09,6560.94
1_16_2012-11-16,6560.94
1_16_2012-11-23,6560.94
1_16_2012-11-30,6560.94
1_16_2012-12-07,6560.94
1_16_2012-12-14,6560.94
1_16_2012-12-21,6560.94
1_16_2012-12-28,6560.94
1_16_2013-01-04,6560.94
1_16_2013-01-11,6560.94
1_16_2013-01-18,6560.94
1_16_2013-01-25,6560.94
1_16_2013-02-01,6560.94
1_16_2013-02-08,6560.94
1_16_2013-02-15,6560.94
1_16_2013-02-22,6560.94
1_16_2013-03-01,6560.94
1_16_2013-03-08,6560.94
1_16_2013-03-15,6560.94
1_16_2013-03-22,6560.94
1_16_2013-03-29,6560.94
1_16_2013-04-05,6560.94
1_16_2013-04-12,6560.94
1_16_2013-04-19,6560.94
1_16_2013-04-26,6560.94
1_16_2013-05-03,6560.94
1_16_2013-05-10,6560.94
1_16_2013-05-17,6560.94
1_16_2013-05-24,6560.94
1_16_2013-05-31,6560.94
1_16_2013-06-07,6560.94
1_16_2013-06-14,6560.94
1_16_2013-06-21,6560.94
1_16_2013-06-28,6560.94
1_16_2013-07-05,6560.94
1_16_2013-07-12,6560.94
1_16_2013-07-19,6560.94
1_16_2013-07-26,6560.94
1_17_2012-11-02,7640.43
1_17_2012-11-09,7640.43
1_17_2012-11-16,7640.43
1_17_2012-11-23,7640.43
1_17_2012-11-30,7640.43
1_17_2012-12-07,7640.43
1_17_2012-12-14,7640.43
1_17_2012-12-21,7640.43
1_17_2012-12-28,7640.43
1_17_2013-01-04,7640.43
1_17_2013-01-11,7640.43
1_17_2013-01-18,7640.43
1_17_2013-01-25,7640.43
1_17_2013-02-01,7640.43
1_17_2013-02-08,7640.43
1_17_2013-02-15,7640.43
1_17_2013-02-22,7640.43
1_17_2013-03-01,7640.43
1_17_2013-03-08,7640.43
1_17_2013-03-15,7640.43
1_17_2013-03-22,7640.43
1_17_2013-03-29,7640.43
1_17_2013-04-05,7640.43
1_17_2013-04-12,7640.43
1_17_2013-04-19,7640.43
1_17_2013-04-26,7640.43
1_17_2013-05-03,7640.43
1_17_2013-05-10,7640.43
1_17_2013-05-17,7640.43
1_17_2013-05-24,7640.43
1_17_2013-05-31,7640.43
1_17_2013-06-07,7640.43
1_17_2013-06-14,7640.43
1_17_2013-06-21,7640.43
1_17_2013-06-28,7640.43
1_17_2013-07-05,7640.43
1_17_2013-07-12,7640.43
1_17_2013-07-19,7640.43
1_17_2013-07-26,7640.43
1_18_2012-11-02,4.97
1_18_2012-11-09,4.97
1_18_2012-11-16,4.97
1_18_2012-11-23,4.97
1_18_2012-11-30,4.97
1_18_2012-12-07,4.97
1_18_2012-12-14,4.97
1_18_2012-12-21,4.97
1_18_2012-12-28,4.97
1_18_2013-01-04,4.97
1_18_2013-01-11,4.97
1_18_2013-01-18,4.97
1_18_2013-01-25,4.97
1_18_2013-02-01,4.97
1_18_2013-02-08,4.97
1_18_2013-02-15,4.97
1_18_2013-02-22,4.97
1_18_2013-03-01,4.97
1_18_2013-03-08,4.97
1_18_2013-03-15,4.97
1_18_2013-03-22,4.97
1_18_2013-03-29,4.97
1_18_2013-04-05,4.97
1_18_2013-04-12,4.97
1_18_2013-04-19,4.97
1_18_2013-04-26,4.97
1_18_2013-05-03,4.97
1_18_2013-05-10,4.97
1_18_2013-05-17,4.97
1_18_2013-05-24,4.97
1_18_2013-06-07,4.97
1_18_2013-07-05,4.97
1_19_2012-11-02,1036.21
1_19_2012-11-09,1036.21
1_19_2012-11-16,1036.21
1_19_2012-11-23,1036.21
1_19_2012-11-30,1036.21
1_19_2012-12-07,1036.21
1_19_2012-12-14,1036.21
1_19_2012-12-21,1036.21
1_19_2012-12-28,1036.21
1_19_2013-01-04,1036.21
1_19_2013-01-11,1036.21
1_19_2013-01-18,1036.21
1_19_2013-01-25,1036.21
1_19_2013-02-01,1036.21
1_19_2013-02-08,1036.21
1_19_2013-02-15,1036.21
1_19_2013-02-22,1036.21
1_19_2013-03-01,1036.21
1_19_2013-03-08,1036.21
1_19_2013-03-15,1036.21
1_19_2013-03-22,1036.21
1_19_2013-03-29,1036.21
1_19_2013-04-05,1036.21
1_19_2013-04-12,1036.21
1_19_2013-04-19,1036.21
1_19_2013-04-26,1036.21
1_19_2013-05-03,1036.21
1_19_2013-05-10,1036.21
1_19_2013-05-17,1036.21
1_19_2013-05-24,1036.21
1_19_2013-05-31,1036.21
1_19_2013-06-07,1036.21
1_19_2013-06-14,1036.21
1_19_2013-06-21,1036.21
1_19_2013-06-28,1036.21
1_19_2013-07-05,1036.21
1_19_2013-07-12,1036.21
1_19_2013-07-19,1036.21
1_19_2013-07-26,1036.21
1_20_2012-11-02,4184.73
1_20_2012-11-09,4184.73
1_20_2012-11-16,4184.73
1_20_2012-11-23,4184.73
1_20_2012-11-30,4184.73
1_20_2012-12-07,4184.73
1_20_2012-12-14,4184.73
1_20_2012-12-21,4184.73
1_20_2012-12-28,4184.73
1_20_2013-01-04,4184.73
1_20_2013-01-11,4184.73
1_20_2013-01-18,4184.73
1_20_2013-01-25,4184.73
1_20_2013-02-01,4184.73
1_20_2013-02-08,4184.73
1_20_2013-02-15,4184.73
1_20_2013-02-22,4184.73
1_20_2013-03-01,4184.73
1_20_2013-03-08,4184.73
1_20_2013-03-15,4184.73
1_20_2013-03-22,4184.73
1_20_2013-03-29,4184.73
1_20_2013-04-05,4184.73
1_20_2013-04-12,4184.73
1_20_2013-04-19,4184.73
1_20_2013-04-26,4184.73
1_20_2013-05-03,4184.73
1_20_2013-05-10,4184.73
1_20_2013-05-17,4184.73
1_20_2013-05-24,4184.73
1_20_2013-05-31,4184.73
1_20_2013-06-07,4184.73
1_20_2013-06-14,4184.73
1_20_2013-06-21,4184.73
1_20_2013-06-28,4184.73
1_20_2013-07-05,4184.73
1_20_2013-07-12,4184.73
1_20_2013-07-19,4184.73
1_20_2013-07-26,4184.73
1_21_2012-11-02,8194.63
1_21_2012-11-09,8194.63
1_21_2012-11-16,8194.63
1_21_2012-11-23,8194.63
1_21_2012-11-30,8194.63
1_21_2012-12-07,8194.63
1_21_2012-12-14,8194.63
1_21_2012-12-21,8194.63
1_21_2012-12-28,8194.63
1_21_2013-01-04,8194.63
1_21_2013-01-11,8194.63
1_21_2013-01-18,8194.63
1_21_2013-01-25,8194.63
1_21_2013-02-01,8194.63
1_21_2013-02-08,8194.63
1_21_2013-02-15,8194.63
1_21_2013-02-22,8194.63
1_21_2013-03-01,8194.63
1_21_2013-03-08,8194.63
1_21_2013-03-15,8194.63
1_21_2013-03-22,8194.63
1_21_2013-03-29,8194.63
1_21_2013-04-05,8194.63
1_21_2013-04-12,8194.63
1_21_2013-04-19,8194.63
1_21_2013-04-26,8194.63
1_21_2013-05-03,8194.63
1_21_2013-05-10,8194.63
1_21_2013-05-17,8194.63
1_21_2013-05-24,8194.63
1_21_2013-05-31,8194.63
1_21_2013-06-07,8194.63
1_21_2013-06-14,8194.63
1_21_2013-06-21,8194.63
1_21_2013-06-28,8194.63
1_21_2013-07-05,8194.63
1_21_2013-07-12,8194.63
1_21_2013-07-19,8194.63
1_21_2013-07-26,8194.63
1_22_2012-11-02,7348.71
1_22_2012-11-09,7348.71
1_22_2012-11-16,7348.71
1_22_2012-11-23,7348.71
1_22_2012-11-30,7348.71
1_22_2012-12-07,7348.71
1_22_2012-12-14,7348.71
1_22_2012-12-21,7348.71
1_22_2012-12-28,7348.71
1_22_2013-01-04,7348.71
1_22_2013-01-11,7348.71
1_22_2013-01-18,7348.71
1_22_2013-01-25,7348.71
1_22_2013-02-01,7348.71
1_22_2013-02-08,7348.71
1_22_2013-02-15,7348.71
1_22_2013-02-22,7348.71
1_22_2013-03-01,7348.71
1_22_2013-03-08,7348.71
1_22_2013-03-15,7348.71
1_22_2013-03-22,7348.71
1_22_2013-03-29,7348.71
1_22_2013-04-05,7348.71
1_22_2013-04-12,7348.71
1_22_2013-04-19,7348.71
1_22_2013-04-26,7348.71
1_22_2013-05-03,7348.71
1_22_2013-05-10,7348.71
1_22_2013-05-17,7348.71
1_22_2013-05-24,7348.71
1_22_2013-05-31,7348.71
1_22_2013-06-07,7348.71
1_22_2013-06-14,7348.71
1_22_2013-06-21,7348.71
1_22_2013-06-28,7348.71
1_22_2013-07-05,7348.71
1_22_2013-07-12,7348.71
1_22_2013-07-19,7348.71
1_22_2013-07-26,7348.71
1_23_2012-11-02,23869.96
1_23_2012-11-09,23869.96
1_23_2012-11-16,23869.96
1_23_2012-11-23,23869.96
1_23_2012-11-30,23869.96
1_23_2012-12-07,23869.96
1_23_2012-12-14,23869.96
1_23_2012-12-21,23869.96
1_23_2012-12-28,23869.96
1_23_2013-01-04,23869.96
1_23_2013-01-11,23869.96
1_23_2013-01-18,23869.96
1_23_2013-01-25,23869.96
1_23_2013-02-01,23869.96
1_23_2013-02-08,23869.96
1_23_2013-02-15,23869.96
1_23_2013-02-22,23869.96
1_23_2013-03-01,23869.96
1_23_2013-03-08,23869.96
1_23_2013-03-15,23869.96
1_23_2013-03-22,23869.96
1_23_2013-03-29,23869.96
1_23_2013-04-05,23869.96
1_23_2013-04-12,23869.96
1_23_2013-04-19,23869.96
1_23_2013-04-26,23869.96
1_23_2013-05-03,23869.96
1_23_2013-05-10,23869.96
1_23_2013-05-17,23869.96
1_23_2013-05-24,23869.96
1_23_2013-05-31,23869.96
1_23_2013-06-07,23869.96
1_23_2013-06-14,23869.96
1_23_2013-06-21,23869.96
1_23_2013-06-28,23869.96
1_23_2013-07-05,23869.96
1_23_2013-07-12,23869.96
1_23_2013-07-19,23869.96
1_23_2013-07-26,23869.96
1_24_2012-11-02,5989.09
1_24_2012-11-09,5989.09
1_24_2012-11-16,5989.09
1_24_2012-11-23,5989.09
1_24_2012-11-30,5989.09
1_24_2012-12-07,5989.09
1_24_2012-12-14,5989.09
1_24_2012-12-21,5989.09
1_24_2012-12-28,5989.09
1_24_2013-01-04,5989.09
1_24_2013-01-11,5989.09
1_24_2013-01-18,5989.09
1_24_2013-01-25,5989.09
1_24_2013-02-01,5989.09
1_24_2013-02-08,5989.09
1_24_2013-02-15,5989.09
1_24_2013-02-22,5989.09
1_24_2013-03-01,5989.09
1_24_2013-03-08,5989.09
1_24_2013-03-15,5989.09
1_24_2013-03-22,5989.09
1_24_2013-03-29,5989.09
1_24_2013-04-05,5989.09
1_24_2013-04-12,5989.09
