Id,Weekly_Sales
1_5_2013-02-22,17688.5392824
1_5_2013-03-01,33116.810878
1_5_2013-03-08,41193.8361738
1_5_2013-03-15,29107.7357836
1_5_2013-03-22,30952.5175851
1_5_2013-03-29,22321.3771062
1_5_2013-04-05,22342.0613991
1_5_2013-04-12,17000.1711619
1_5_2013-04-19,33508.7620507
1_5_2013-04-26,14032.180961
1_5_2013-05-03,30318.7188801
1_5_2013-05-10,19370.018689
1_5_2013-05-17,32685.9274437
1_5_2013-05-24,18554.9416622
1_5_2013-05-31,29886.6664223
1_5_2013-06-07,15519.2745408
1_5_2013-06-14,26279.8783849
1_5_2013-06-21,20567.6997532
1_5_2013-06-28,3298.79294985
1_5_2013-07-05,3532.80012908
1_5_2013-07-12,9524.15076678
1_5_2013-07-19,6678.23415697
1_5_2013-07-26,21275.2119708
1_6_2012-11-02,8390.04299658
1_6_2012-11-09,10217.2012666
1_6_2012-11-16,8167.52471408
1_6_2012-11-23,9067.77393835
1_6_2012-11-30,10429.2683458
1_6_2012-12-07,11803.1385813
1_6_2012-12-14,3959.65740941
1_6_2012-12-21,9180.86790649
1_6_2012-12-28,6799.90196554
1_6_2013-01-04,5855.38724617
1_6_2013-01-11,1180.00744089
1_6_2013-01-18,10450.8330008
1_6_2013-01-25,2235.8924388
1_6_2013-02-01,1383.56617424
1_6_2013-02-08,3191.98957779
1_6_2013-02-15,3795.29892758
1_6_2013-02-22,1710.68323691
1_6_2013-03-01,5838.31715987
1_6_2013-03-08,10396.4935882
1_6_2013-03-15,4267.38773815
1_6_2013-03-22,5185.85926162
1_6_2013-03-29,4250.97621394
1_6_2013-04-05,7081.42939996
1_6_2013-04-12,2629.39453396
1_6_2013-04-19,11359.1990528
1_6_2013-04-26,4102.31816459
1_6_2013-05-03,5486.07344723
1_6_2013-05-10,4232.91005429
1_6_2013-05-17,9607.51203461
1_6_2013-05-24,3329.09415241
1_6_2013-05-31,3566.07637237
1_6_2013-06-07,1567.35005497
1_6_2013-06-14,5372.70572645
1_6_2013-06-21,2262.55572423
1_6_2013-06-28,-1340.14787906
1_6_2013-07-05,700.565133807
1_6_2013-07-12,-812.62962355
1_6_2013-07-19,24.3987584023
1_6_2013-07-26,4735.61899533
1_7_2012-11-02,24300.2896499
1_7_2012-11-09,32480.4253319
1_7_2012-11-16,37536.4712342
1_7_2012-11-23,41800.8420946
1_7_2012-11-30,49341.9459866
1_7_2012-12-07,67868.4813055
1_7_2012-12-14,36265.6170649
1_7_2012-12-21,47911.3307133
1_7_2012-12-28,39109.8590849
1_7_2013-01-04,50333.47623
1_7_2013-01-11,15469.5411408
1_7_2013-01-18,64433.0828325
1_7_2013-01-25,17036.5655751
1_7_2013-02-01,24398.4954347
1_7_2013-02-08,-2748.55509542
1_7_2013-02-15,9727.21427337
1_7_2013-02-22,12669.6235691
1_7_2013-03-01,24736.5197354
1_7_2013-03-08,55624.8082466
1_7_2013-03-15,32035.2138835
1_7_2013-03-22,29313.1703817
1_7_2013-03-29,13598.3767146
1_7_2013-04-05,28799.3765739
1_7_2013-04-12,18665.5762022
1_7_2013-04-19,46972.0603442
1_7_2013-04-26,8732.42450701
1_7_2013-05-03,26305.5545654
1_7_2013-05-10,10493.7557003
1_7_2013-05-17,46483.2928823
1_7_2013-05-24,28330.342964
1_7_2013-05-31,53450.3559031
1_7_2013-06-07,27996.756903
1_7_2013-06-14,41525.1445851
1_7_2013-06-21,32474.5900956
1_7_2013-06-28,2266.47963542
1_7_2013-07-05,2457.39143579
1_7_2013-07-12,18626.6734826
1_7_2013-07-19,7870.7969028
1_7_2013-07-26,9614.92948211
1_8_2012-11-02,41044.4355773
1_8_2012-11-09,39440.8629588
1_8_2012-11-16,40424.9486589
1_8_2012-11-23,38426.8125251
1_8_2012-11-30,41581.324481
1_8_2012-12-07,43714.5899395
1_8_2012-12-14,39527.2559735
1_8_2012-12-21,40306.2971125
1_8_2012-12-28,39216.4483862
1_8_2013-01-04,43518.7730645
1_8_2013-01-11,40338.4117532
1_8_2013-01-18,44513.2860103
1_8_2013-01-25,36715.2656201
1_8_2013-02-01,45937.5066024
1_8_2013-02-08,41122.9078219
1_8_2013-02-15,40915.9718467
1_8_2013-02-22,38626.5636163
1_8_2013-03-01,42924.5709511
1_8_2013-03-08,45313.0465702
1_8_2013-03-15,42369.27179
1_8_2013-03-22,41610.0528577
1_8_2013-03-29,39650.9170725
1_8_2013-04-05,43841.0300338
1_8_2013-04-12,40885.7333917
1_8_2013-04-19,44434.6018799
1_8_2013-04-26,38671.449006
1_8_2013-05-03,45042.5631845
1_8_2013-05-10,41799.3336909
1_8_2013-05-17,42635.4845709
1_8_2013-05-24,38820.3607408
1_8_2013-05-31,42400.4514865
1_8_2013-06-07,41700.8535723
1_8_2013-06-14,43194.2281476
1_8_2013-06-21,41435.0598618
1_8_2013-06-28,37037.386697
1_8_2013-07-05,42120.4719025
1_8_2013-07-12,39357.1443967
1_8_2013-07-19,41546.7119456
1_8_2013-07-26,39077.7610375
1_9_2012-11-02,34785.3204314
1_9_2012-11-09,27154.909754
1_9_2012-11-16,38048.049319
1_9_2012-11-23,38795.4583051
1_9_2012-11-30,27841.9550146
1_9_2012-12-07,39258.6160993
1_9_2012-12-14,35501.4705069
1_9_2012-12-21,30532.5267412
1_9_2012-12-28,31195.4606061
1_9_2013-01-04,30504.0262024
1_9_2013-01-11,18532.7275213
1_9_2013-01-18,26863.6306695
1_9_2013-01-25,15602.3201926
1_9_2013-02-01,21789.0040634
1_9_2013-02-08,30195.3305003
1_9_2013-02-15,24233.5527368
1_9_2013-02-22,24660.1671574
1_9_2013-03-01,35447.2266572
1_9_2013-03-08,31709.3473735
1_9_2013-03-15,30484.0676543
1_9_2013-03-22,42663.2721569
1_9_2013-03-29,37861.7206501
1_9_2013-04-05,34118.686673
1_9_2013-04-12,37777.3627347
1_9_2013-04-19,36296.7804712
1_9_2013-04-26,26196.7746488
1_9_2013-05-03,30286.9706487
1_9_2013-05-10,33695.8624714
1_9_2013-05-17,31348.9591022
1_9_2013-05-24,24624.8690664
1_9_2013-05-31,29477.1428611
1_9_2013-06-07,25587.5526904
1_9_2013-06-14,31383.7089616
1_9_2013-06-21,32831.6819788
1_9_2013-06-28,21589.8213943
1_9_2013-07-05,21084.3730254
1_9_2013-07-12,21576.9382221
1_9_2013-07-19,16086.879754
1_9_2013-07-26,22540.3961372
1_10_2012-11-02,32942.8985763
1_10_2012-11-09,31705.8104816
1_10_2012-11-16,29129.1788216
1_10_2012-11-23,32750.4197037
1_10_2012-11-30,28349.1621501
1_10_2012-12-07,29980.7290837
1_10_2012-12-14,31642.6570257
1_10_2012-12-21,32998.6236045
1_10_2012-12-28,28436.4794519
1_10_2013-01-04,29925.0311634
1_10_2013-01-11,28766.8370516
1_10_2013-01-18,29872.9883447
1_10_2013-01-25,31844.7086159
1_10_2013-02-01,30744.1767325
1_10_2013-02-08,30663.3894573
1_10_2013-02-15,31178.6209519
1_10_2013-02-22,29653.3421186
1_10_2013-03-01,34046.2630279
1_10_2013-03-08,39371.9913976
1_10_2013-03-15,32612.0794746
1_10_2013-03-22,33651.7320311
1_10_2013-03-29,31850.1676489
1_10_2013-04-05,30403.0533626
1_10_2013-04-12,31470.2517895
1_10_2013-04-19,35176.9395699
1_10_2013-04-26,34441.3655314
1_10_2013-05-03,35056.8447047
1_10_2013-05-10,33852.0454724
1_10_2013-05-17,33721.3246971
1_10_2013-05-24,30241.0414922
1_10_2013-05-31,32369.9268094
1_10_2013-06-07,35839.5664984
1_10_2013-06-14,36611.5588401
1_10_2013-06-21,33363.2305436
1_10_2013-06-28,31015.7035476
1_10_2013-07-05,29964.3676621
1_10_2013-07-12,29644.1477278
1_10_2013-07-19,33261.4885827
1_10_2013-07-26,35453.5613884
1_11_2012-11-02,28569.286421
1_11_2012-11-09,26204.0953689
1_11_2012-11-16,24758.3903989
1_11_2012-11-23,23645.629869
1_11_2012-11-30,29668.0732493
1_11_2012-12-07,33250.4470804
1_11_2012-12-14,27519.0093146
1_11_2012-12-21,25573.8215677
1_11_2012-12-28,33112.9249939
1_11_2013-01-04,30921.4654184
1_11_2013-01-11,21450.2899926
1_11_2013-01-18,17024.8999016
1_11_2013-01-25,18825.962513
1_11_2013-02-01,23053.7566841
1_11_2013-02-08,23534.5500893
1_11_2013-02-15,18976.7825664
1_11_2013-02-22,17512.964932
1_11_2013-03-01,24887.2529122
1_11_2013-03-08,15849.6214423
1_11_2013-03-15,17766.1972525
1_11_2013-03-22,20199.7090281
1_11_2013-03-29,25335.1714039
1_11_2013-04-05,25403.4005531
1_11_2013-04-12,22960.1379859
1_11_2013-04-19,21332.2645242
1_11_2013-04-26,23059.1735804
1_11_2013-05-03,31780.5832483
1_11_2013-05-10,33044.3514514
1_11_2013-05-17,33753.5275413
1_11_2013-05-24,27208.9263368
1_11_2013-05-31,33679.0004275
1_11_2013-06-07,35075.9308042
1_11_2013-06-14,35125.8554724
1_11_2013-06-21,28605.836458
1_11_2013-06-28,33260.3350759
1_11_2013-07-05,36240.6295318
1_11_2013-07-12,26292.2353513
1_11_2013-07-19,20897.6906163
1_11_2013-07-26,23242.7521578
1_12_2012-11-02,8159.63933072
1_12_2012-11-09,9194.08435906
1_12_2012-11-16,9418.33686374
1_12_2012-11-23,9150.40584284
1_12_2012-11-30,8923.67734424
1_12_2012-12-07,8553.59367143
1_12_2012-12-14,6458.70779107
1_12_2012-12-21,9064.68922971
1_12_2012-12-28,9191.07903835
1_12_2013-01-04,6811.61293296
1_12_2013-01-11,10013.3110616
1_12_2013-01-18,9766.90541855
1_12_2013-01-25,7029.10945255
1_12_2013-02-01,11184.5201666
1_12_2013-02-08,9916.73748575
1_12_2013-02-15,8555.40260024
1_12_2013-02-22,11176.5895127
1_12_2013-03-01,12376.6458832
1_12_2013-03-08,9119.64449145
1_12_2013-03-15,10408.4714772
1_12_2013-03-22,11292.5859381
1_12_2013-03-29,9577.24561767
1_12_2013-04-05,10744.0022122
1_12_2013-04-12,13548.6255158
1_12_2013-04-19,9804.24369983
1_12_2013-04-26,10238.8465815
1_12_2013-05-03,13290.2563249
1_12_2013-05-10,9654.08556438
1_12_2013-05-17,12890.6254072
1_12_2013-05-24,11220.4184507
1_12_2013-05-31,10115.2358226
1_12_2013-06-07,10264.1556116
1_12_2013-06-14,12707.3340308
1_12_2013-06-21,11514.6070437
1_12_2013-06-28,10870.095702
1_12_2013-07-05,13929.148053
1_12_2013-07-12,12445.3495848
1_12_2013-07-19,11113.845334
1_12_2013-07-26,14124.5053279
1_13_2012-11-02,43746.9806549
1_13_2012-11-09,40213.0935726
1_13_2012-11-16,38578.5790422
1_13_2012-11-23,37050.5195547
1_13_2012-11-30,40466.2080573
1_13_2012-12-07,40174.8412396
1_13_2012-12-14,37468.2106089
1_13_2012-12-21,39990.9208344
1_13_2012-12-28,36154.412188
1_13_2013-01-04,41407.6097858
1_13_2013-01-11,35793.6441409
1_13_2013-01-18,38655.3134585
1_13_2013-01-25,33202.087514
1_13_2013-02-01,45801.5798473
1_13_2013-02-08,39024.7545218
1_13_2013-02-15,39070.0384084
1_13_2013-02-22,36202.3930108
1_13_2013-03-01,39979.5003014
1_13_2013-03-08,40180.9858127
1_13_2013-03-15,37575.8165052
1_13_2013-03-22,37827.3966615
1_13_2013-03-29,36909.8988642
1_13_2013-04-05,42743.4107248
1_13_2013-04-12,34723.0269505
1_13_2013-04-19,38245.2836741
1_13_2013-04-26,35685.6000078
1_13_2013-05-03,45786.802893
1_13_2013-05-10,38361.1014858
1_13_2013-05-17,40359.1626552
1_13_2013-05-24,33320.0310928
1_13_2013-05-31,40968.3966212
1_13_2013-06-07,39715.7674527
1_13_2013-06-14,39995.4177288
1_13_2013-06-21,38764.9257371
1_13_2013-06-28,38204.5426368
1_13_2013-07-05,43200.3178687
1_13_2013-07-12,37414.7963474
1_13_2013-07-19,39002.2391137
1_13_2013-07-26,36770.1426611
1_14_2012-11-02,16483.9083687
1_14_2012-11-09,23596.6086973
1_14_2012-11-16,20453.3022407
1_14_2012-11-23,24076.7459104
1_14_2012-11-30,25555.2763058
1_14_2012-12-07,28609.9057735
1_14_2012-12-14,16767.2477412
1_14_2012-12-21,28897.815775
1_14_2012-12-28,23165.6118006
1_14_2013-01-04,21794.429112
1_14_2013-01-11,15259.2081163
1_14_2013-01-18,26969.3547841
1_14_2013-01-25,12724.9377977
1_14_2013-02-01,12539.1832883
1_14_2013-02-08,13598.5717985
1_14_2013-02-15,12645.4705526
1_14_2013-02-22,11972.4418742
1_14_2013-03-01,16719.2400399
1_14_2013-03-08,23370.9199801
1_14_2013-03-15,14472.4982359
1_14_2013-03-22,15481.174289
1_14_2013-03-29,13576.0919402
1_14_2013-04-05,18749.9875264
1_14_2013-04-12,13149.4646657
1_14_2013-04-19,20211.7423826
1_14_2013-04-26,11987.8253293
1_14_2013-05-03,15600.1300025
1_14_2013-05-10,13694.6186778
1_14_2013-05-17,28802.7045646
1_14_2013-05-24,19050.6469355
1_14_2013-05-31,17502.1980916
1_14_2013-06-07,13624.0270301
1_14_2013-06-14,20488.7836885
1_14_2013-06-21,11053.3256634
1_14_2013-06-28,8303.34726472
1_14_2013-07-05,8848.00775621
1_14_2013-07-12,5869.41890864
1_14_2013-07-19,5122.35776454
1_14_2013-07-26,14315.0684884
1_16_2012-11-02,3937.17845534
1_16_2012-11-09,5929.10158065
1_16_2012-11-16,8827.14041624
1_16_2012-11-23,11751.5439279
1_16_2012-11-30,6246.71801246
1_16_2012-12-07,7751.25274344
1_16_2012-12-14,9762.35256124
1_16_2012-12-21,9123.83767798
1_16_2012-12-28,15561.197317
1_16_2013-01-04,10988.1645161
1_16_2013-01-11,10380.2044001
1_16_2013-01-18,14328.5848615
1_16_2013-01-25,14940.6212963
1_16_2013-02-01,16341.5865648
1_16_2013-02-08,19190.992205
1_16_2013-02-15,24612.0887434
1_16_2013-02-22,24204.6143853
1_16_2013-03-01,29816.9642227
1_16_2013-03-08,29461.6114105
1_16_2013-03-15,31868.8207481
1_16_2013-03-22,37354.2146772
1_16_2013-03-29,38070.8873242
1_16_2013-04-05,40151.7031176
1_16_2013-04-12,44019.3994869
1_16_2013-04-19,41586.9863465
1_16_2013-04-26,37640.9934744
1_16_2013-05-03,41226.399082
1_16_2013-05-10,42447.0644985
1_16_2013-05-17,42454.6386692
1_16_2013-05-24,40990.1387026
1_16_2013-05-31,37458.0357246
1_16_2013-06-07,40393.3425976
1_16_2013-06-14,36581.1539523
1_16_2013-06-21,42273.8740398
1_16_2013-06-28,36437.1314516
1_16_2013-07-05,33135.3685953
1_16_2013-07-12,36345.2848795
1_16_2013-07-19,32722.7138061
1_16_2013-07-26,29166.4608312
1_17_2012-11-02,7923.78021782
1_17_2012-11-09,8828.49813546
1_17_2012-11-16,8999.42969704
1_17_2012-11-23,10049.6913634
1_17_2012-11-30,9119.74610799
1_17_2012-12-07,10808.2615793
1_17_2012-12-14,9695.74098469
1_17_2012-12-21,11584.2757198
1_17_2012-12-28,9675.30046708
1_17_2013-01-04,9916.21732238
1_17_2013-01-11,8151.74545723
1_17_2013-01-18,11604.123198
1_17_2013-01-25,8822.11787584
1_17_2013-02-01,8937.7452681
1_17_2013-02-08,9448.83160493
1_17_2013-02-15,8296.05147192
1_17_2013-02-22,8004.09487274
1_17_2013-03-01,9441.41901772
1_17_2013-03-08,10129.2970647
1_17_2013-03-15,9185.99791426
1_17_2013-03-22,9046.10342219
1_17_2013-03-29,8689.79811975
1_17_2013-04-05,8469.44080021
1_17_2013-04-12,7371.13306204
1_17_2013-04-19,8535.31337203
1_17_2013-04-26,6086.58529774
1_17_2013-05-03,6894.94290298
1_17_2013-05-10,6674.46966555
1_17_2013-05-17,9474.82666816
1_17_2013-05-24,7406.58567649
1_17_2013-05-31,10412.9352443
1_17_2013-06-07,7583.76755081
1_17_2013-06-14,9912.47387896
1_17_2013-06-21,7685.27810029
1_17_2013-06-28,6269.04905977
1_17_2013-07-05,5829.37926117
1_17_2013-07-12,5790.80120683
1_17_2013-07-19,6047.02563546
1_17_2013-07-26,7575.09936912
1_18_2012-11-02,24963.0102491
1_18_2012-11-09,24281.7668652
1_18_2012-11-16,18460.6418198
1_18_2012-11-23,26684.1648739
1_18_2012-11-30,28850.3717006
1_18_2012-12-07,23024.875086
1_18_2012-12-14,19447.3682274
1_18_2012-12-21,16393.7893316
1_18_2012-12-28,9318.04521943
1_18_2013-01-04,11135.0452447
1_18_2013-01-11,18444.4386017
1_18_2013-01-18,11383.998407
1_18_2013-01-25,10885.606468
1_18_2013-02-01,5050.13243622
1_18_2013-02-08,3654.87350557
1_18_2013-02-15,4144.3120555
1_18_2013-02-22,8269.8320972
1_18_2013-03-01,6519.00530678
1_18_2013-03-08,10948.2706806
1_18_2013-03-15,18930.2865623
1_18_2013-03-22,13422.2925369
1_18_2013-03-29,15846.6771748
1_18_2013-04-05,10432.2381041
1_18_2013-04-12,10744.7706615
1_18_2013-04-19,8568.1327232
1_18_2013-04-26,7401.671836
1_18_2013-05-03,1272.68077947
1_18_2013-05-10,-4890.22570346
1_18_2013-05-17,2253.10615615
1_18_2013-05-24,6389.20678842
1_18_2013-06-07,9207.207185
1_18_2013-07-05,4765.31628103
1_19_2012-11-02,1267.47693431
1_19_2012-11-09,850.243962388
1_19_2012-11-16,1163.63509567
1_19_2012-11-23,1504.58680319
1_19_2012-11-30,1259.72359517
1_19_2012-12-07,1229.55181457
1_19_2012-12-14,1251.30238702
1_19_2012-12-21,1138.43254182
1_19_2012-12-28,894.289988694
1_19_2013-01-04,1542.9584263
1_19_2013-01-11,972.307719956
1_19_2013-01-18,1156.93971079
1_19_2013-01-25,1485.63177529
1_19_2013-02-01,741.816854459
1_19_2013-02-08,1196.85113615
1_19_2013-02-15,1041.22261285
1_19_2013-02-22,889.030341069
1_19_2013-03-01,1147.0571991
1_19_2013-03-08,1181.38910257
1_19_2013-03-15,837.664250805
1_19_2013-03-22,1380.63096949
1_19_2013-03-29,1010.84986734
1_19_2013-04-05,1020.09632885
1_19_2013-04-12,1211.57652864
1_19_2013-04-19,1250.10602901
1_19_2013-04-26,511.866415705
1_19_2013-05-03,1221.66998793
1_19_2013-05-10,636.268699417
1_19_2013-05-17,1035.23505394
1_19_2013-05-24,1153.27809081
1_19_2013-05-31,1091.73657827
1_19_2013-06-07,984.877134804
1_19_2013-06-14,1062.50411527
1_19_2013-06-21,547.459386503
1_19_2013-06-28,996.867986392
1_19_2013-07-05,1023.55215664
1_19_2013-07-12,695.601764855
1_19_2013-07-19,1262.30993719
1_19_2013-07-26,738.403261239
1_20_2012-11-02,3620.8827735
1_20_2012-11-09,3213.62890478
1_20_2012-11-16,3450.98152288
1_20_2012-11-23,3792.13124414
1_20_2012-11-30,4091.12034337
1_20_2012-12-07,3061.83646294
1_20_2012-12-14,3930.93148355
1_20_2012-12-21,4013.77263576
1_20_2012-12-28,3656.73570231
1_20_2013-01-04,3283.90651765
1_20_2013-01-11,3611.23205367
1_20_2013-01-18,3858.24623341
1_20_2013-01-25,3247.79935325
1_20_2013-02-01,3877.2684668
1_20_2013-02-08,4249.8505277
1_20_2013-02-15,4089.99946927
1_20_2013-02-22,3575.0697804
1_20_2013-03-01,5022.73195473
1_20_2013-03-08,3734.84977079
1_20_2013-03-15,4648.02510055
1_20_2013-03-22,4143.43447926
1_20_2013-03-29,4511.49012267
1_20_2013-04-05,4301.30436659
1_20_2013-04-12,3839.74947464
1_20_2013-04-19,4175.52318415
1_20_2013-04-26,4422.7412446
1_20_2013-05-03,4210.06742025
1_20_2013-05-10,4324.76252792
1_20_2013-05-17,5167.94094181
1_20_2013-05-24,4925.85832833
1_20_2013-05-31,4015.12129293
1_20_2013-06-07,4782.63135841
1_20_2013-06-14,4525.0544372
1_20_2013-06-21,4006.73946925
1_20_2013-06-28,4576.54981971
1_20_2013-07-05,4012.7775835
1_20_2013-07-12,4428.8373298
1_20_2013-07-19,3488.98137714
1_20_2013-07-26,4772.88319668
1_21_2012-11-02,7680.98271362
1_21_2012-11-09,8086.71179532
1_21_2012-11-16,8656.68206226
1_21_2012-11-23,8163.86417523
1_21_2012-11-30,8331.58289191
1_21_2012-12-07,8989.27803485
1_21_2012-12-14,7611.5258828
1_21_2012-12-21,8762.27952148
1_21_2012-12-28,7972.65418063
1_21_2013-01-04,8370.77043704
1_21_2013-01-11,7939.01182825
1_21_2013-01-18,10147.1890889
1_21_2013-01-25,6111.48665234
1_21_2013-02-01,8608.5287559
1_21_2013-02-08,7334.33074548
1_21_2013-02-15,7593.11175496
1_21_2013-02-22,8007.66777883
1_21_2013-03-01,9142.08131972
1_21_2013-03-08,9083.09393717
1_21_2013-03-15,8526.11522863
1_21_2013-03-22,7131.29282996
1_21_2013-03-29,7195.53605383
1_21_2013-04-05,7095.44283897
1_21_2013-04-12,7438.63153726
1_21_2013-04-19,7908.58959272
1_21_2013-04-26,6470.30881716
1_21_2013-05-03,7546.41411659
1_21_2013-05-10,6094.95779795
1_21_2013-05-17,8171.5608513
1_21_2013-05-24,6769.45780417
1_21_2013-05-31,7993.81865963
1_21_2013-06-07,6022.74188376
1_21_2013-06-14,7764.29669179
1_21_2013-06-21,6837.37453966
1_21_2013-06-28,6527.44321141
1_21_2013-07-05,6058.08607223
1_21_2013-07-12,7082.11772211
1_21_2013-07-19,6948.52450905
1_21_2013-07-26,7673.31350574
1_22_2012-11-02,10397.6324478
1_22_2012-11-09,9798.70643833
1_22_2012-11-16,9465.70867303
1_22_2012-11-23,10313.4551527
1_22_2012-11-30,10063.7116014
1_22_2012-12-07,10386.7081212
